date,daily_kwh,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2025-02-06,37.7178,9.0,-1.0,4.0,28.0,11.0,1.0,7.0,1026.0,244.0,10.0,19.0,4.0,3.0,12.0,3.0,2,6,3,1,0,0
2025-02-07,37.9577,4.0,-3.0,1.0,24.0,11.0,2.0,21.0,1031.0,315.0,10.0,12.0,1.0,-4.0,32.0,-4.0,2,7,4,1,0,0
2025-02-08,37.7556,2.0,-4.0,-1.0,20.0,11.0,2.0,16.0,1036.0,280.0,10.0,1.0,-1.0,-6.0,24.0,-6.0,2,8,5,1,1,0
2025-02-09,38.5575,5.0,-3.0,0.0,32.0,11.0,2.0,8.0,1032.0,256.0,10.0,3.0,0.0,-2.0,13.0,-2.0,2,9,6,1,1,0
2025-02-10,36.5772,8.0,-2.0,3.0,52.0,11.0,2.0,11.0,1028.0,115.0,10.0,12.0,3.0,0.0,16.0,0.0,2,10,0,1,0,0
2025-02-11,34.8374,13.0,5.0,9.0,79.0,4.0,2.0,19.0,1022.0,132.0,10.0,61.0,9.0,7.0,31.0,7.0,2,11,1,1,0,0
2025-02-12,34.4359,11.0,6.0,9.0,72.0,2.0,2.0,17.0,1024.0,256.0,10.0,87.0,9.0,7.0,26.0,7.0,2,12,2,1,0,0
2025-02-13,34.3578,10.0,2.0,5.0,43.0,11.0,3.0,10.0,1028.0,46.0,10.0,18.0,5.0,3.0,16.0,3.0,2,13,3,1,0,0
2025-02-14,34.9575,10.0,2.0,7.0,64.0,6.0,2.0,10.0,1023.0,117.0,10.0,57.0,7.0,5.0,17.0,5.0,2,14,4,1,0,0
2025-02-15,37.9974,9.0,6.0,8.0,87.0,1.0,2.0,7.0,1019.0,241.0,10.0,86.0,8.0,7.0,11.0,7.0,2,15,5,1,1,0
2025-02-16,39.0557,15.0,4.0,10.0,64.0,11.0,3.0,12.0,1022.0,251.0,10.0,21.0,10.0,8.0,21.0,8.0,2,16,6,1,1,0
2025-02-17,37.7375,9.0,4.0,7.0,45.0,11.0,2.0,13.0,1030.0,23.0,10.0,44.0,7.0,4.0,18.0,4.0,2,17,0,1,0,0
2025-02-18,37.2578,11.0,2.0,6.0,54.0,10.0,2.0,8.0,1031.0,67.0,10.0,41.0,6.0,4.0,13.0,4.0,2,18,1,1,0,0
2025-02-19,37.3759,12.0,3.0,7.0,57.0,4.0,2.0,13.0,1030.0,94.0,10.0,74.0,7.0,4.0,18.0,4.0,2,19,2,1,0,0
2025-02-20,37.418,9.0,4.0,6.0,65.0,3.0,2.0,15.0,1031.0,75.0,9.0,89.0,6.0,4.0,21.0,4.0,2,20,3,1,0,0
2025-02-21,37.9179,8.0,4.0,6.0,60.0,2.0,2.0,12.0,1033.0,65.0,10.0,73.0,6.0,3.0,17.0,3.0,2,21,4,1,0,0
2025-02-22,40.4578,10.0,3.0,6.0,58.0,9.0,2.0,11.0,1034.0,81.0,10.0,50.0,6.0,4.0,16.0,4.0,2,22,5,1,1,0
2025-02-23,40.2753,8.0,3.0,6.0,64.0,4.0,2.0,9.0,1036.0,83.0,10.0,75.0,6.0,4.0,14.0,4.0,2,23,6,1,1,0
2025-02-24,38.737,10.0,0.0,5.0,49.0,11.0,2.0,7.0,1036.0,144.0,10.0,8.0,5.0,3.0,13.0,3.0,2,24,0,1,0,0
2025-02-25,37.1972,8.0,2.0,6.0,64.0,4.0,2.0,9.0,1031.0,189.0,10.0,61.0,6.0,4.0,14.0,4.0,2,25,1,1,0,0
2025-02-26,35.8965,14.0,3.0,8.0,70.0,5.0,2.0,9.0,1028.0,192.0,10.0,38.0,8.0,7.0,14.0,7.0,2,26,2,1,0,0
2025-02-27,37.8181,16.0,8.0,11.0,81.0,7.0,3.0,11.0,1019.0,156.0,9.0,53.0,11.0,9.0,18.0,9.0,2,27,3,1,0,0
2025-02-28,40.4776,17.0,8.0,12.0,84.0,11.0,4.0,12.0,1019.0,123.0,10.0,35.0,12.0,12.0,18.0,12.0,2,28,4,1,0,0
2025-03-01,42.2556,25.0,12.0,18.0,76.0,11.0,4.0,12.0,1013.0,168.0,8.0,34.0,18.0,17.0,22.0,17.0,3,1,5,2,1,0
2025-03-02,42.3781,26.0,13.0,19.0,75.0,11.0,5.0,10.0,1009.0,163.0,10.0,12.0,20.0,19.0,19.0,19.0,3,2,6,2,1,0
2025-03-03,40.7177,17.0,8.0,10.0,81.0,1.0,2.0,17.0,1015.0,330.0,8.0,97.0,10.0,8.0,25.0,8.0,3,3,0,2,0,0
2025-03-04,40.716,9.0,7.0,8.0,85.0,1.0,2.0,19.0,1018.0,260.0,10.0,100.0,8.0,5.0,33.0,5.0,3,4,1,2,0,0
2025-03-05,40.2374,11.0,6.0,8.0,69.0,1.0,2.0,13.0,1025.0,197.0,10.0,91.0,8.0,6.0,22.0,6.0,3,5,2,2,0,0
2025-03-06,39.538,12.0,5.0,8.0,59.0,9.0,2.0,15.0,1030.0,126.0,10.0,58.0,8.0,5.0,25.0,5.0,3,6,3,2,0,0
2025-03-07,40.1377,12.0,3.0,7.0,59.0,8.0,2.0,8.0,1028.0,141.0,10.0,53.0,7.0,5.0,14.0,5.0,3,7,4,2,0,0
2025-03-08,41.6357,14.0,3.0,8.0,57.0,11.0,3.0,7.0,1026.0,69.0,10.0,19.0,8.0,7.0,13.0,7.0,3,8,5,2,1,0
2025-03-09,41.6175,14.0,4.0,9.0,68.0,11.0,3.0,12.0,1028.0,103.0,10.0,27.0,9.0,7.0,19.0,7.0,3,9,6,2,1,0
2025-03-10,40.3376,15.0,9.0,11.0,82.0,6.0,3.0,8.0,1023.0,138.0,10.0,72.0,11.0,10.0,15.0,10.0,3,10,0,2,0,0
2025-03-11,40.6355,17.0,9.0,13.0,86.0,8.0,3.0,10.0,1019.0,118.0,7.0,65.0,13.0,12.0,16.0,12.0,3,11,1,2,0,0
2025-03-12,40.8578,14.0,11.0,13.0,95.0,1.0,3.0,10.0,1017.0,69.0,5.0,98.0,13.0,12.0,18.0,12.0,3,12,2,2,0,0
2025-03-13,41.2776,11.0,9.0,10.0,82.0,1.0,3.0,12.0,1021.0,58.0,8.0,99.0,10.0,9.0,21.0,9.0,3,13,3,2,0,0
2025-03-14,42.0158,12.0,9.0,10.0,85.0,1.0,3.0,11.0,1021.0,78.0,9.0,100.0,10.0,9.0,19.0,9.0,3,14,4,2,0,0
2025-03-15,42.6177,10.0,8.0,9.0,95.0,1.0,2.0,14.0,1020.0,164.0,6.0,100.0,9.0,7.0,24.0,7.0,3,15,5,2,1,0
2025-03-16,42.498,10.0,4.0,7.0,62.0,6.0,2.0,17.0,1025.0,218.0,10.0,50.0,7.0,4.0,28.0,4.0,3,16,6,2,1,0
2025-03-17,41.396,12.0,1.0,7.0,47.0,11.0,2.0,11.0,1025.0,266.0,10.0,13.0,7.0,5.0,18.0,5.0,3,17,0,2,0,0
2025-03-18,41.0779,12.0,4.0,8.0,48.0,12.0,3.0,16.0,1026.0,240.0,10.0,8.0,8.0,5.0,23.0,5.0,3,18,1,2,0,0
2025-03-19,40.9776,13.0,1.0,7.0,48.0,11.0,2.0,7.0,1029.0,203.0,10.0,24.0,7.0,6.0,12.0,6.0,3,19,2,2,0,0
2025-03-20,41.0154,19.0,4.0,11.0,59.0,13.0,4.0,11.0,1025.0,197.0,10.0,6.0,11.0,10.0,20.0,10.0,3,20,3,2,0,0
2025-03-21,41.1375,22.0,7.0,15.0,45.0,13.0,4.0,13.0,1021.0,258.0,10.0,2.0,15.0,14.0,21.0,14.0,3,21,4,2,0,0
2025-03-22,42.7376,25.0,9.0,17.0,42.0,13.0,5.0,12.0,1019.0,242.0,10.0,4.0,16.0,16.0,19.0,16.0,3,22,5,2,1,0
2025-03-23,42.7159,26.0,11.0,19.0,45.0,13.0,5.0,11.0,1015.0,244.0,10.0,27.0,19.0,19.0,20.0,19.0,3,23,6,2,1,0
2025-03-24,40.7378,27.0,13.0,19.0,56.0,13.0,5.0,12.0,1011.0,236.0,10.0,15.0,19.0,19.0,19.0,19.0,3,24,0,2,0,0
2025-03-25,39.1978,28.0,13.0,20.0,46.0,13.0,6.0,12.0,1006.0,197.0,10.0,1.0,20.0,20.0,19.0,20.0,3,25,1,2,0,0
2025-03-26,40.7375,30.0,14.0,21.0,59.0,13.0,6.0,13.0,1001.0,162.0,10.0,11.0,21.0,21.0,21.0,21.0,3,26,2,2,0,0
2025-03-27,42.0155,21.0,12.0,17.0,66.0,2.0,4.0,16.0,1006.0,112.0,10.0,80.0,17.0,16.0,26.0,16.0,3,27,3,2,0,0
2025-03-28,41.2579,11.0,7.0,9.0,75.0,1.0,2.0,14.0,1022.0,256.0,8.0,94.0,9.0,6.0,21.0,6.0,3,28,4,2,0,0
2025-03-29,41.8176,11.0,6.0,8.0,68.0,8.0,2.0,11.0,1027.0,214.0,9.0,78.0,8.0,6.0,15.0,6.0,3,29,5,2,1,0
2025-03-30,42.9558,14.0,6.0,9.0,49.0,11.0,2.0,8.0,1030.0,105.0,10.0,41.0,9.0,8.0,11.0,8.0,3,30,6,2,1,0
2025-03-31,41.2975,13.0,5.0,8.0,55.0,5.0,2.0,11.0,1027.0,108.0,10.0,64.0,8.0,7.0,15.0,7.0,3,31,0,2,0,0
2025-04-01,40.9976,16.0,6.0,10.0,56.0,13.0,4.0,8.0,1024.0,118.0,10.0,15.0,10.0,10.0,13.0,10.0,4,1,1,2,0,0
2025-04-02,40.3354,22.0,6.0,13.0,50.0,13.0,4.0,11.0,1021.0,158.0,10.0,19.0,13.0,12.0,18.0,12.0,4,2,2,2,0,0
2025-04-03,41.2575,19.0,8.0,12.0,48.0,13.0,4.0,7.0,1023.0,131.0,10.0,15.0,12.0,12.0,13.0,12.0,4,3,3,2,0,0
2025-04-04,43.5977,18.0,8.0,13.0,62.0,10.0,3.0,16.0,1019.0,135.0,10.0,41.0,13.0,11.0,25.0,11.0,4,4,4,2,0,1
2025-04-05,43.316,24.0,12.0,16.0,58.0,8.0,4.0,13.0,1015.0,189.0,10.0,48.0,17.0,16.0,21.0,16.0,4,5,5,2,1,0
2025-04-06,42.9183,24.0,10.0,15.0,53.0,13.0,5.0,9.0,1019.0,145.0,10.0,6.0,16.0,15.0,17.0,15.0,4,6,6,2,1,0
2025-04-07,39.938,24.0,12.0,17.0,64.0,11.0,4.0,15.0,1018.0,150.0,10.0,24.0,17.0,17.0,25.0,17.0,4,7,0,2,0,0
2025-04-08,38.3555,29.0,14.0,20.0,53.0,13.0,6.0,10.0,1015.0,160.0,10.0,9.0,20.0,20.0,17.0,20.0,4,8,1,2,0,0
2025-04-09,38.2975,30.0,15.0,22.0,60.0,13.0,6.0,10.0,1010.0,188.0,10.0,13.0,22.0,22.0,20.0,22.0,4,9,2,2,0,0
2025-04-10,38.2776,30.0,15.0,21.0,54.0,12.0,5.0,10.0,1007.0,213.0,10.0,17.0,21.0,21.0,17.0,21.0,4,10,3,2,0,0
2025-04-11,39.3778,26.0,13.0,19.0,72.0,13.0,5.0,12.0,1009.0,119.0,10.0,23.0,19.0,19.0,20.0,19.0,4,11,4,2,0,0
2025-04-12,42.0556,20.0,10.0,16.0,65.0,4.0,4.0,24.0,1006.0,249.0,9.0,69.0,16.0,15.0,42.0,15.0,4,12,5,2,1,0
2025-04-13,41.6578,21.0,9.0,14.0,37.0,13.0,4.0,22.0,1009.0,260.0,10.0,2.0,14.0,13.0,38.0,13.0,4,13,6,2,1,0
2025-04-14,41.5177,21.0,14.0,17.0,39.0,13.0,5.0,22.0,1007.0,282.0,10.0,7.0,18.0,17.0,38.0,17.0,4,14,0,2,0,0
2025-04-15,41.0957,25.0,11.0,18.0,41.0,13.0,5.0,13.0,1012.0,268.0,10.0,5.0,18.0,18.0,20.0,18.0,4,15,1,2,0,0
2025-04-16,41.0182,27.0,15.0,21.0,50.0,13.0,6.0,14.0,1009.0,176.0,10.0,31.0,21.0,21.0,24.0,21.0,4,16,2,2,0,0
2025-04-17,41.1573,28.0,17.0,22.0,61.0,13.0,6.0,15.0,1007.0,200.0,10.0,25.0,23.0,22.0,24.0,23.0,4,17,3,2,0,0
2025-04-18,41.0957,27.0,17.0,21.0,71.0,13.0,6.0,14.0,1009.0,161.0,10.0,10.0,22.0,21.0,21.0,21.0,4,18,4,2,0,0
2025-04-19,42.7581,30.0,17.0,22.0,75.0,11.0,5.0,11.0,1007.0,147.0,9.0,46.0,23.0,22.0,20.0,23.0,4,19,5,2,1,0
2025-04-20,42.4983,25.0,14.0,19.0,67.0,13.0,5.0,13.0,1013.0,46.0,10.0,20.0,19.0,19.0,20.0,19.0,4,20,6,2,1,0
2025-04-21,40.9758,23.0,14.0,19.0,84.0,9.0,4.0,17.0,1010.0,134.0,9.0,55.0,19.0,19.0,28.0,19.0,4,21,0,2,0,0
2025-04-22,40.7975,23.0,16.0,19.0,87.0,1.0,4.0,12.0,1008.0,240.0,8.0,85.0,20.0,19.0,23.0,19.0,4,22,1,2,0,0
2025-04-23,40.6976,25.0,14.0,19.0,59.0,12.0,4.0,8.0,1012.0,277.0,10.0,29.0,19.0,19.0,15.0,19.0,4,23,2,2,0,0
2025-04-24,40.9958,27.0,14.0,20.0,60.0,13.0,4.0,10.0,1012.0,156.0,10.0,33.0,20.0,20.0,16.0,20.0,4,24,3,2,0,0
2025-04-25,41.4174,23.0,13.0,17.0,48.0,10.0,4.0,13.0,1018.0,78.0,10.0,54.0,18.0,17.0,19.0,17.0,4,25,4,2,0,0
2025-04-26,42.7181,21.0,11.0,16.0,50.0,13.0,5.0,16.0,1020.0,137.0,10.0,17.0,17.0,16.0,25.0,16.0,4,26,5,2,1,0
2025-04-27,41.6778,23.0,14.0,18.0,70.0,6.0,4.0,11.0,1014.0,159.0,9.0,63.0,18.0,18.0,19.0,18.0,4,27,6,2,1,0
2025-04-28,41.0356,26.0,15.0,20.0,54.0,13.0,5.0,13.0,1014.0,209.0,10.0,10.0,20.0,20.0,20.0,20.0,4,28,0,2,0,0
2025-04-29,41.3378,24.0,13.0,18.0,47.0,11.0,4.0,11.0,1016.0,141.0,10.0,26.0,18.0,18.0,15.0,18.0,4,29,1,2,0,0
2025-04-30,41.2574,26.0,16.0,21.0,60.0,13.0,6.0,15.0,1012.0,154.0,10.0,14.0,21.0,21.0,22.0,21.0,4,30,2,2,0,0
2025-05-01,43.2159,30.0,17.0,22.0,52.0,12.0,5.0,15.0,1011.0,184.0,10.0,14.0,22.0,22.0,28.0,22.0,5,1,3,2,0,1
2025-05-02,43.1981,27.0,15.0,20.0,54.0,13.0,6.0,17.0,1012.0,147.0,10.0,6.0,21.0,20.0,29.0,20.0,5,2,4,2,0,1
2025-05-03,42.9583,30.0,15.0,22.0,59.0,13.0,6.0,18.0,1010.0,173.0,10.0,18.0,22.0,22.0,30.0,22.0,5,3,5,2,1,0
2025-05-04,42.5159,22.0,14.0,18.0,50.0,13.0,5.0,16.0,1014.0,109.0,10.0,21.0,18.0,18.0,25.0,18.0,5,4,6,2,1,0
2025-05-05,41.6977,23.0,16.0,18.0,90.0,1.0,4.0,13.0,1007.0,218.0,8.0,84.0,19.0,18.0,27.0,18.0,5,5,0,2,0,1
2025-05-06,37.3973,28.0,15.0,21.0,58.0,10.0,5.0,15.0,1008.0,204.0,8.0,47.0,21.0,21.0,23.0,21.0,5,6,1,2,0,0
2025-05-07,35.6161,25.0,15.0,19.0,64.0,13.0,5.0,13.0,1013.0,112.0,10.0,15.0,19.0,19.0,21.0,19.0,5,7,2,2,0,0
2025-05-08,35.6573,23.0,17.0,19.0,82.0,6.0,4.0,26.0,1010.0,131.0,9.0,65.0,19.0,19.0,41.0,19.0,5,8,3,2,0,0
2025-05-09,37.3779,23.0,19.0,21.0,80.0,8.0,5.0,20.0,1005.0,254.0,10.0,53.0,22.0,21.0,35.0,21.0,5,9,4,2,0,0
2025-05-10,42.396,24.0,17.0,21.0,59.0,13.0,6.0,17.0,1011.0,272.0,10.0,28.0,21.0,21.0,29.0,21.0,5,10,5,2,1,0
2025-05-11,42.1781,26.0,16.0,21.0,49.0,13.0,6.0,12.0,1011.0,273.0,10.0,20.0,21.0,21.0,20.0,21.0,5,11,6,2,1,0
2025-05-12,40.5586,28.0,15.0,22.0,45.0,13.0,6.0,14.0,1011.0,191.0,10.0,0.0,22.0,22.0,23.0,22.0,5,12,0,2,0,0
2025-05-13,40.6385,26.0,18.0,22.0,59.0,13.0,6.0,22.0,1013.0,153.0,10.0,20.0,22.0,22.0,34.0,22.0,5,13,1,2,0,0
2025-05-14,40.5561,30.0,19.0,24.0,71.0,11.0,5.0,13.0,1012.0,154.0,10.0,30.0,25.0,24.0,23.0,25.0,5,14,2,2,0,0
2025-05-15,40.7184,31.0,20.0,24.0,71.0,11.0,5.0,8.0,1011.0,134.0,9.0,50.0,26.0,24.0,16.0,26.0,5,15,3,2,0,0
2025-05-16,40.7378,26.0,21.0,23.0,85.0,5.0,5.0,10.0,1009.0,236.0,9.0,66.0,25.0,23.0,22.0,25.0,5,16,4,2,0,0
2025-05-17,41.7356,32.0,19.0,25.0,67.0,14.0,7.0,8.0,1010.0,184.0,10.0,35.0,26.0,25.0,15.0,26.0,5,17,5,2,1,0
2025-05-18,42.758,23.0,19.0,21.0,57.0,13.0,5.0,15.0,1012.0,86.0,10.0,45.0,22.0,21.0,22.0,21.0,5,18,6,2,1,0
2025-05-19,41.4779,31.0,19.0,24.0,71.0,14.0,6.0,12.0,1007.0,157.0,9.0,23.0,25.0,24.0,21.0,25.0,5,19,0,2,0,0
2025-05-20,41.4359,27.0,21.0,24.0,87.0,8.0,5.0,10.0,1005.0,165.0,10.0,62.0,26.0,24.0,18.0,26.0,5,20,1,2,0,0
2025-05-21,41.5178,30.0,23.0,26.0,77.0,4.0,6.0,9.0,1005.0,211.0,10.0,64.0,28.0,26.0,16.0,28.0,5,21,2,2,0,0
2025-05-22,41.6776,31.0,21.0,25.0,72.0,14.0,7.0,12.0,1008.0,108.0,10.0,8.0,27.0,25.0,18.0,27.0,5,22,3,2,0,0
2025-05-23,41.336,21.0,19.0,20.0,91.0,1.0,5.0,17.0,1006.0,73.0,9.0,97.0,20.0,20.0,28.0,20.0,5,23,4,2,0,0
2025-05-24,43.0183,25.0,17.0,20.0,58.0,14.0,6.0,16.0,1013.0,268.0,10.0,39.0,21.0,20.0,25.0,20.0,5,24,5,2,1,0
2025-05-25,43.7577,25.0,18.0,21.0,50.0,7.0,5.0,8.0,1017.0,188.0,10.0,35.0,21.0,21.0,11.0,21.0,5,25,6,2,1,0
2025-05-26,41.9552,25.0,17.0,21.0,60.0,14.0,6.0,13.0,1018.0,133.0,10.0,2.0,21.0,21.0,17.0,21.0,5,26,0,2,0,0
2025-05-27,40.9384,25.0,18.0,21.0,64.0,14.0,6.0,18.0,1017.0,131.0,10.0,19.0,22.0,21.0,23.0,21.0,5,27,1,2,0,0
2025-05-28,40.6383,24.0,18.0,21.0,64.0,13.0,5.0,17.0,1015.0,130.0,10.0,50.0,21.0,21.0,22.0,21.0,5,28,2,2,0,0
2025-05-29,40.8363,27.0,17.0,22.0,55.0,14.0,6.0,10.0,1014.0,124.0,10.0,27.0,22.0,22.0,12.0,22.0,5,29,3,2,0,0
2025-05-30,41.1979,29.0,18.0,23.0,49.0,14.0,6.0,9.0,1013.0,152.0,10.0,13.0,23.0,23.0,12.0,23.0,5,30,4,2,0,0
2025-05-31,42.9182,27.0,19.0,22.0,56.0,8.0,5.0,20.0,1010.0,131.0,10.0,55.0,24.0,22.0,26.0,24.0,5,31,5,2,1,1
2025-06-01,43.0981,21.0,18.0,19.0,93.0,1.0,4.0,21.0,1005.0,122.0,6.0,100.0,19.0,19.0,30.0,19.0,6,1,6,3,1,0
2025-06-02,42.2559,21.0,19.0,20.0,91.0,1.0,4.0,11.0,1001.0,289.0,7.0,99.0,20.0,20.0,16.0,20.0,6,2,0,3,0,1
2025-06-03,40.2175,29.0,18.0,23.0,65.0,12.0,5.0,9.0,1005.0,273.0,10.0,50.0,24.0,23.0,12.0,24.0,6,3,1,3,0,0
2025-06-04,40.6582,33.0,21.0,27.0,55.0,14.0,7.0,10.0,1008.0,208.0,10.0,23.0,28.0,27.0,14.0,28.0,6,4,2,3,0,0
2025-06-05,39.3962,30.0,22.0,26.0,50.0,14.0,7.0,15.0,1010.0,153.0,10.0,19.0,27.0,26.0,22.0,27.0,6,5,3,3,0,0
2025-06-06,38.6786,31.0,22.0,26.0,65.0,14.0,7.0,17.0,1007.0,153.0,10.0,27.0,28.0,26.0,22.0,28.0,6,6,4,3,0,0
2025-06-07,41.4773,30.0,24.0,25.0,83.0,7.0,6.0,8.0,1005.0,111.0,9.0,70.0,28.0,25.0,12.0,28.0,6,7,5,3,1,0
2025-06-08,41.6958,25.0,20.0,22.0,92.0,1.0,5.0,13.0,1005.0,71.0,9.0,98.0,25.0,22.0,18.0,25.0,6,8,6,3,1,0
2025-06-09,40.4782,24.0,21.0,22.0,88.0,1.0,5.0,9.0,1006.0,76.0,10.0,100.0,25.0,22.0,12.0,25.0,6,9,0,3,0,0
2025-06-10,40.2182,28.0,23.0,24.0,85.0,1.0,5.0,6.0,1007.0,119.0,10.0,99.0,27.0,24.0,8.0,27.0,6,10,1,3,0,0
