date,usage_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2016-04-07,3666.2,20.0,12.0,16.0,75.0,4.0,4.0,11.0,1013.0,230.0,9.0,57.0,16.0,16.0,24.0,16.0,4,7,3,2,0,0
2016-04-08,3411.75,17.0,12.0,14.0,88.0,9.0,3.0,10.0,1012.0,252.0,6.0,76.0,14.0,14.0,16.0,14.0,4,8,4,2,0,0
2016-04-09,1486.445,16.0,13.0,14.0,91.0,9.0,3.0,9.0,1012.0,249.0,8.0,81.0,14.0,14.0,15.0,14.0,4,9,5,2,1,0
2016-04-10,1352.25,14.0,11.0,13.0,92.0,1.0,3.0,11.0,1013.0,242.0,5.0,94.0,13.0,12.0,18.0,12.0,4,10,6,2,1,0
2016-04-11,3075.75,17.0,10.0,13.0,83.0,13.0,3.0,8.0,1019.0,213.0,8.0,56.0,13.0,13.0,14.0,13.0,4,11,0,2,0,0
2016-04-12,3219.25,17.0,10.0,13.0,81.0,10.0,3.0,13.0,1022.0,259.0,8.0,58.0,13.0,13.0,25.0,13.0,4,12,1,2,0,0
2016-04-13,3282.75,18.0,8.0,12.0,71.0,13.0,3.0,12.0,1020.0,262.0,10.0,39.0,12.0,11.0,27.0,11.0,4,13,2,2,0,0
2016-04-14,3347.5,17.0,8.0,12.0,67.0,13.0,3.0,14.0,1019.0,279.0,10.0,39.0,12.0,11.0,34.0,11.0,4,14,3,2,0,0
2016-04-15,3493.5,20.0,7.0,13.0,69.0,12.0,3.0,12.0,1019.0,257.0,10.0,37.0,13.0,12.0,27.0,12.0,4,15,4,2,0,0
2016-04-16,1740.5,23.0,9.0,16.0,66.0,13.0,4.0,10.0,1018.0,250.0,10.0,33.0,16.0,15.0,17.0,15.0,4,16,5,2,1,0
2016-04-17,1706.25,24.0,10.0,17.0,69.0,12.0,4.0,8.0,1018.0,244.0,9.0,50.0,17.0,17.0,15.0,17.0,4,17,6,2,1,0
2016-04-18,4063.4802,26.0,11.0,17.0,72.0,13.0,4.0,8.0,1017.0,243.0,9.0,35.0,17.0,17.0,14.0,17.0,4,18,0,2,0,0
2016-04-19,3960.0,25.0,11.0,16.0,71.0,12.0,4.0,10.0,1015.0,237.0,9.0,34.0,17.0,16.0,16.0,16.0,4,19,1,2,0,0
2016-04-20,3694.5,22.0,10.0,15.0,80.0,13.0,5.0,11.0,1014.0,244.0,8.0,16.0,16.0,15.0,21.0,15.0,4,20,2,2,0,0
2016-04-21,3813.75,18.0,13.0,15.0,83.0,11.0,4.0,14.0,1012.0,207.0,8.0,38.0,15.0,15.0,24.0,15.0,4,21,3,2,0,0
2016-04-22,3210.9,15.0,11.0,13.0,80.0,8.0,3.0,23.0,1014.0,238.0,10.0,45.0,13.0,11.0,41.0,11.0,4,22,4,2,0,0
2016-04-23,1687.0,18.0,9.0,13.0,76.0,13.0,4.0,12.0,1021.0,279.0,10.0,27.0,13.0,12.0,23.0,12.0,4,23,5,2,1,0
2016-04-24,1628.25,18.0,9.0,13.0,68.0,13.0,4.0,21.0,1017.0,288.0,10.0,29.0,13.0,12.0,37.0,12.0,4,24,6,2,1,0
2016-04-25,3370.5,18.0,7.0,13.0,56.0,13.0,4.0,17.0,1016.0,298.0,10.0,3.0,13.0,11.0,34.0,11.0,4,25,0,2,0,0
2016-04-26,3545.5,18.0,8.0,13.0,67.0,13.0,4.0,13.0,1017.0,252.0,10.0,20.0,13.0,12.0,25.0,12.0,4,26,1,2,0,0
2016-04-27,3248.0,16.0,9.0,13.0,77.0,11.0,3.0,18.0,1014.0,269.0,10.0,31.0,13.0,12.0,35.0,12.0,4,27,2,2,0,0
2016-04-28,3639.25,22.0,8.0,15.0,73.0,13.0,4.0,11.0,1013.0,271.0,10.0,4.0,15.0,14.0,25.0,14.0,4,28,3,2,0,0
2016-04-29,3382.5,20.0,9.0,14.0,74.0,13.0,4.0,15.0,1015.0,246.0,9.0,11.0,14.0,13.0,31.0,13.0,4,29,4,2,0,0
2016-04-30,1830.95,25.0,11.0,18.0,48.0,13.0,5.0,18.0,1011.0,281.0,10.0,1.0,19.0,18.0,34.0,18.0,4,30,5,2,1,0
2016-05-01,1862.75,27.0,14.0,19.0,57.0,12.0,4.0,8.0,1011.0,161.0,10.0,4.0,20.0,19.0,17.0,19.0,5,1,6,2,1,0
2016-05-02,3529.0,21.0,12.0,16.0,77.0,14.0,5.0,8.0,1016.0,248.0,9.0,15.0,16.0,16.0,16.0,16.0,5,2,0,2,0,0
2016-05-03,3601.75,20.0,11.0,15.0,79.0,14.0,4.0,8.0,1014.0,256.0,10.0,38.0,15.0,15.0,14.0,15.0,5,3,1,2,0,0
2016-05-04,3442.5,19.0,12.0,15.0,81.0,7.0,3.0,11.0,1011.0,236.0,10.0,67.0,15.0,14.0,21.0,14.0,5,4,2,2,0,0
2016-05-05,3516.75,18.0,12.0,15.0,82.0,12.0,3.0,11.0,1011.0,243.0,10.0,48.0,15.0,14.0,21.0,14.0,5,5,3,2,0,0
2016-05-06,3064.25,16.0,11.0,13.0,86.0,10.0,3.0,7.0,1011.0,223.0,8.0,46.0,13.0,13.0,14.0,13.0,5,6,4,2,0,0
2016-05-07,1589.0994,16.0,11.0,13.0,89.0,10.0,3.0,7.0,1014.0,222.0,7.0,60.0,13.0,13.0,13.0,13.0,5,7,5,2,1,0
2016-05-08,1621.3877,18.0,11.0,14.0,84.0,14.0,3.0,9.0,1014.0,255.0,7.0,46.0,14.0,14.0,15.0,14.0,5,8,6,2,1,0
2016-05-09,3322.5,19.0,11.0,14.0,81.0,14.0,3.0,10.0,1014.0,243.0,8.0,33.0,14.0,14.0,17.0,14.0,5,9,0,2,0,0
2016-05-10,3401.25,23.0,11.0,15.0,78.0,14.0,5.0,8.0,1014.0,233.0,10.0,16.0,16.0,15.0,16.0,15.0,5,10,1,2,0,0
2016-05-11,3201.25,21.0,12.0,15.0,79.0,14.0,5.0,9.0,1016.0,245.0,10.0,10.0,15.0,15.0,17.0,15.0,5,11,2,2,0,0
2016-05-12,3265.75,20.0,10.0,15.0,82.0,14.0,4.0,10.0,1016.0,252.0,9.0,19.0,15.0,14.0,19.0,14.0,5,12,3,2,0,0
2016-05-13,3208.5,17.0,11.0,13.0,78.0,14.0,4.0,16.0,1016.0,251.0,10.0,25.0,13.0,13.0,26.0,13.0,5,13,4,2,0,0
2016-05-14,1617.0,19.0,11.0,15.0,82.0,15.0,3.0,13.0,1017.0,239.0,8.0,49.0,15.0,14.0,23.0,14.0,5,14,5,2,1,0
2016-05-15,1712.25,21.0,12.0,16.0,78.0,15.0,5.0,13.0,1015.0,265.0,8.0,20.0,16.0,16.0,27.0,16.0,5,15,6,2,1,0
2016-05-16,3734.5,24.0,11.0,17.0,75.0,15.0,5.0,10.0,1014.0,251.0,9.0,14.0,18.0,17.0,20.0,17.0,5,16,0,2,0,0
2016-05-17,3980.5,29.0,14.0,22.0,57.0,15.0,6.0,9.0,1013.0,249.0,10.0,1.0,22.0,22.0,19.0,22.0,5,17,1,2,0,0
2016-05-18,3872.75,25.0,14.0,19.0,72.0,15.0,5.0,9.0,1014.0,238.0,10.0,27.0,19.0,18.0,20.0,18.0,5,18,2,2,0,0
2016-05-19,3593.6,21.0,11.0,15.0,69.0,13.0,4.0,15.0,1012.0,253.0,10.0,51.0,15.0,15.0,38.0,15.0,5,19,3,2,0,0
2016-05-20,3081.75,18.0,9.0,14.0,66.0,13.0,3.0,19.0,1012.0,257.0,10.0,45.0,14.0,13.0,42.0,13.0,5,20,4,2,0,0
2016-05-21,1431.45,16.0,10.0,13.0,75.0,12.0,3.0,13.0,1017.0,252.0,10.0,32.0,13.0,12.0,27.0,12.0,5,21,5,2,1,0
2016-05-22,1416.0,17.0,9.0,13.0,77.0,15.0,4.0,12.0,1018.0,249.0,10.0,24.0,13.0,12.0,21.0,12.0,5,22,6,2,1,0
2016-05-23,3292.362,18.0,9.0,14.0,78.0,14.0,3.0,13.0,1014.0,252.0,9.0,38.0,14.0,13.0,24.0,13.0,5,23,0,2,0,0
2016-05-24,3331.75,18.0,11.0,14.0,83.0,11.0,3.0,14.0,1015.0,249.0,8.0,60.0,14.0,13.0,26.0,13.0,5,24,1,2,0,0
2016-05-25,3306.75,18.0,11.0,15.0,80.0,13.0,3.0,13.0,1019.0,243.0,10.0,38.0,15.0,14.0,25.0,14.0,5,25,2,2,0,0
2016-05-26,3565.75,22.0,12.0,16.0,79.0,15.0,5.0,12.0,1017.0,242.0,10.0,12.0,16.0,16.0,23.0,16.0,5,26,3,2,0,0
2016-05-27,3719.25,25.0,13.0,19.0,56.0,15.0,5.0,10.0,1013.0,253.0,10.0,6.0,20.0,19.0,19.0,19.0,5,27,4,2,0,0
2016-05-28,1648.9,28.0,15.0,21.0,47.0,14.0,5.0,9.0,1011.0,259.0,10.0,35.0,21.0,21.0,17.0,21.0,5,28,5,2,1,0
2016-05-29,1548.5,24.0,14.0,18.0,69.0,15.0,5.0,10.0,1014.0,232.0,10.0,2.0,19.0,18.0,22.0,18.0,5,29,6,2,1,0
2016-05-30,2838.0,26.0,11.0,18.0,68.0,15.0,5.0,9.0,1014.0,230.0,9.0,12.0,19.0,18.0,19.0,18.0,5,30,0,2,0,0
2016-05-31,3460.5,27.0,11.0,18.0,71.0,14.0,4.0,12.0,1012.0,247.0,10.0,40.0,18.0,18.0,19.0,18.0,5,31,1,2,0,0
2016-06-01,3466.75,25.0,12.0,18.0,70.0,15.0,5.0,9.0,1012.0,235.0,10.0,5.0,18.0,18.0,20.0,18.0,6,1,2,3,0,0
2016-06-02,3858.75,28.0,11.0,20.0,65.0,15.0,5.0,8.0,1015.0,240.0,8.0,19.0,20.0,20.0,16.0,20.0,6,2,3,3,0,0
2016-06-03,4028.25,32.0,14.0,22.0,52.0,15.0,6.0,7.0,1014.0,234.0,10.0,23.0,22.0,22.0,15.0,22.0,6,3,4,3,0,0
2016-06-04,1721.25,27.0,15.0,20.0,57.0,11.0,5.0,8.0,1012.0,231.0,10.0,34.0,21.0,20.0,16.0,20.0,6,4,5,3,1,0
2016-06-05,1707.75,25.0,13.0,18.0,70.0,15.0,5.0,10.0,1011.0,246.0,10.0,4.0,18.0,18.0,20.0,18.0,6,5,6,3,1,0
2016-06-06,3586.4,22.0,13.0,16.0,79.0,15.0,5.0,12.0,1009.0,237.0,8.0,22.0,17.0,16.0,27.0,16.0,6,6,0,3,0,0
2016-06-07,3559.25,22.0,13.0,16.0,81.0,15.0,5.0,14.0,1012.0,244.0,10.0,34.0,16.0,16.0,27.0,16.0,6,7,1,3,0,0
2016-06-08,3707.75,20.0,13.0,16.0,79.0,15.0,5.0,18.0,1014.0,253.0,10.0,32.0,16.0,15.0,31.0,15.0,6,8,2,3,0,0
2016-06-09,3603.75,19.0,12.0,15.0,80.0,14.0,4.0,16.0,1014.0,248.0,8.0,28.0,15.0,15.0,29.0,15.0,6,9,3,3,0,0
