date,usage_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2016-03-25,1838.9999999999998,11.0,6.0,9.0,78.0,12.0,2.0,16.0,1013.0,260.0,10.0,33.0,9.0,6.0,26.0,6.0,3,25,4,2,0,0
2016-03-26,1565.4000000000003,12.0,7.0,9.0,86.0,1.0,2.0,35.0,1000.0,197.0,9.0,78.0,9.0,5.0,57.0,5.0,3,26,5,2,1,0
2016-03-27,1506.6000000000001,10.0,7.0,8.0,77.0,5.0,2.0,29.0,995.0,203.0,9.0,68.0,8.0,4.0,49.0,4.0,3,27,6,2,1,0
2016-03-28,1966.4000000000003,9.0,6.0,8.0,78.0,8.0,2.0,30.0,987.0,238.0,10.0,79.0,8.0,4.0,49.0,4.0,3,28,0,2,0,0
2016-03-29,2746.4000000000005,9.0,6.0,7.0,74.0,5.0,2.0,27.0,1001.0,241.0,9.0,65.0,7.0,3.0,45.0,3.0,3,29,1,2,0,0
2016-03-30,2743.5000000000005,10.0,6.0,8.0,71.0,13.0,3.0,19.0,1008.0,272.0,10.0,29.0,8.0,5.0,30.0,5.0,3,30,2,2,0,0
2016-03-31,2731.9999999999995,11.0,3.0,7.0,72.0,13.0,2.0,10.0,1016.0,267.0,10.0,18.0,7.0,5.0,18.0,5.0,3,31,3,2,0,0
2016-04-01,60.98309999999993,10.0,3.0,7.0,78.0,7.0,2.0,22.0,1016.0,196.0,9.0,75.0,7.0,4.0,34.0,4.0,4,1,4,2,0,0
2016-04-02,1505.8163999999997,11.0,7.0,9.0,79.0,8.0,2.0,21.0,1009.0,166.0,10.0,69.0,9.0,6.0,33.0,6.0,4,2,5,2,1,0
2016-04-03,1448.7,13.0,6.0,9.0,86.0,10.0,2.0,14.0,1004.0,138.0,9.0,76.0,9.0,7.0,23.0,7.0,4,3,6,2,1,0
2016-04-04,2830.7000000000003,12.0,7.0,9.0,86.0,8.0,2.0,11.0,1001.0,153.0,8.0,53.0,9.0,8.0,18.0,8.0,4,4,0,2,0,0
2016-04-05,2846.7000000000003,11.0,6.0,9.0,79.0,13.0,3.0,18.0,1008.0,271.0,10.0,10.0,9.0,6.0,29.0,6.0,4,5,1,2,0,0
2016-04-06,2837.0,10.0,7.0,9.0,73.0,11.0,2.0,34.0,1008.0,263.0,10.0,60.0,9.0,4.0,55.0,4.0,4,6,2,2,0,0
2016-04-07,2878.5,10.0,6.0,8.0,74.0,5.0,2.0,29.0,1011.0,288.0,10.0,68.0,8.0,4.0,45.0,4.0,4,7,3,2,0,0
2016-04-08,2837.7,11.0,7.0,9.0,80.0,12.0,2.0,19.0,1011.0,261.0,9.0,54.0,9.0,6.0,28.0,6.0,4,8,4,2,0,0
2016-04-09,1988.7,8.0,4.0,6.0,72.0,12.0,2.0,17.0,1002.0,241.0,9.0,40.0,6.0,3.0,26.0,3.0,4,9,5,2,1,0
2016-04-10,1781.4,11.0,3.0,8.0,73.0,9.0,2.0,31.0,1003.0,109.0,10.0,61.0,8.0,4.0,49.0,4.0,4,10,6,2,1,0
2016-04-11,2832.2999999999993,11.0,7.0,9.0,91.0,1.0,2.0,12.0,1005.0,128.0,9.0,93.0,9.0,8.0,22.0,8.0,4,11,0,2,0,0
2016-04-12,2920.2999999999997,13.0,3.0,9.0,75.0,14.0,3.0,7.0,1007.0,221.0,10.0,26.0,9.0,8.0,13.0,8.0,4,12,1,2,0,0
2016-04-13,2906.4999999999995,12.0,5.0,9.0,84.0,14.0,2.0,8.0,1009.0,191.0,9.0,48.0,9.0,7.0,16.0,7.0,4,13,2,2,0,0
2016-04-14,2806.2000000000003,12.0,5.0,9.0,86.0,14.0,2.0,13.0,1009.0,162.0,9.0,60.0,9.0,7.0,19.0,7.0,4,14,3,2,0,0
2016-04-15,2766.899999999999,12.0,6.0,9.0,82.0,12.0,2.0,15.0,1003.0,152.0,9.0,63.0,9.0,6.0,24.0,6.0,4,15,4,2,0,0
2016-04-16,68.15150000000003,11.0,5.0,7.0,81.0,11.0,2.0,16.0,1007.0,165.0,9.0,62.0,7.0,4.0,26.0,4.0,4,16,5,2,1,0
2016-04-17,1375.0490000000002,11.0,2.0,7.0,81.0,10.0,2.0,15.0,1016.0,162.0,9.0,67.0,7.0,5.0,24.0,5.0,4,17,6,2,1,0
2016-04-18,2728.2999999999997,12.0,5.0,9.0,79.0,13.0,2.0,18.0,1021.0,135.0,10.0,57.0,9.0,6.0,30.0,6.0,4,18,0,2,0,0
2016-04-19,62.86179999999998,12.0,6.0,9.0,80.0,12.0,2.0,13.0,1027.0,153.0,10.0,57.0,9.0,7.0,19.0,7.0,4,19,1,2,0,0
2016-04-20,2661.0387999999994,13.0,5.0,9.0,81.0,14.0,2.0,16.0,1027.0,164.0,10.0,53.0,9.0,7.0,31.0,7.0,4,20,2,2,0,0
2016-04-21,2723.9,14.0,6.0,10.0,74.0,13.0,3.0,24.0,1023.0,63.0,10.0,48.0,10.0,7.0,39.0,7.0,4,21,3,2,0,0
2016-04-22,2585.4999999999995,10.0,7.0,9.0,83.0,1.0,2.0,22.0,1021.0,58.0,10.0,84.0,9.0,5.0,35.0,5.0,4,22,4,2,0,0
2016-04-23,1540.8000000000002,11.0,4.0,8.0,70.0,14.0,2.0,17.0,1022.0,116.0,10.0,40.0,8.0,5.0,26.0,5.0,4,23,5,2,1,0
2016-04-24,1453.1,11.0,6.0,9.0,68.0,10.0,2.0,18.0,1022.0,318.0,10.0,48.0,9.0,6.0,29.0,6.0,4,24,6,2,1,0
2016-04-25,2690.8999999999987,12.0,6.0,9.0,75.0,5.0,2.0,27.0,1013.0,299.0,10.0,67.0,9.0,5.0,40.0,5.0,4,25,0,2,0,0
2016-04-26,2706.4,9.0,4.0,7.0,60.0,14.0,2.0,24.0,1011.0,327.0,10.0,25.0,7.0,3.0,39.0,3.0,4,26,1,2,0,0
2016-04-27,2744.4000000000005,9.0,3.0,6.0,65.0,10.0,2.0,15.0,1014.0,317.0,10.0,32.0,6.0,3.0,24.0,3.0,4,27,2,2,0,0
2016-04-28,63.21399999999996,10.0,1.0,7.0,70.0,15.0,2.0,25.0,1013.0,260.0,9.0,49.0,7.0,3.0,38.0,3.0,4,28,3,2,0,0
2016-04-29,2586.485800000001,10.0,6.0,7.0,62.0,13.0,2.0,28.0,1012.0,281.0,10.0,37.0,7.0,3.0,42.0,3.0,4,29,4,2,0,0
2016-04-30,65.36539999999995,11.0,4.0,8.0,68.0,15.0,3.0,17.0,1023.0,285.0,10.0,29.0,8.0,5.0,27.0,5.0,4,30,5,2,1,0
2016-05-01,1484.9346,11.0,6.0,9.0,86.0,1.0,2.0,20.0,1026.0,204.0,8.0,83.0,9.0,6.0,31.0,6.0,5,1,6,2,1,0
2016-05-02,48.46320000000008,12.0,8.0,11.0,84.0,8.0,3.0,28.0,1020.0,240.0,10.0,63.0,11.0,8.0,44.0,8.0,5,2,0,2,0,0
2016-05-03,15.587999999999996,12.0,7.0,9.0,71.0,14.0,2.0,20.0,1026.0,266.0,10.0,16.0,9.0,6.0,31.0,6.0,5,3,1,2,0,0
2016-05-04,2581.0494,14.0,5.0,10.0,72.0,15.0,4.0,14.0,1025.0,189.0,10.0,13.0,10.0,8.0,22.0,8.0,5,4,2,2,0,0
2016-05-05,2564.7999999999997,16.0,4.0,11.0,68.0,14.0,3.0,10.0,1019.0,138.0,10.0,20.0,11.0,10.0,16.0,10.0,5,5,3,2,0,0
2016-05-06,55.94119999999997,17.0,9.0,13.0,67.0,8.0,3.0,11.0,1010.0,77.0,10.0,61.0,13.0,12.0,20.0,12.0,5,6,4,2,0,0
2016-05-07,1402.0592,19.0,11.0,14.0,75.0,11.0,3.0,15.0,1005.0,103.0,10.0,51.0,14.0,13.0,25.0,13.0,5,7,5,2,1,0
2016-05-08,1389.2,21.0,11.0,16.0,69.0,12.0,4.0,22.0,1005.0,99.0,10.0,50.0,16.0,15.0,38.0,15.0,5,8,6,2,1,0
2016-05-09,2648.6,18.0,13.0,15.0,80.0,4.0,4.0,19.0,1007.0,92.0,10.0,70.0,15.0,15.0,35.0,15.0,5,9,0,2,0,0
2016-05-10,34.63890000000003,16.0,12.0,14.0,93.0,1.0,3.0,8.0,1006.0,74.0,7.0,96.0,14.0,14.0,15.0,14.0,5,10,1,2,0,0
2016-05-11,5.656799999999997,15.0,13.0,14.0,95.0,1.0,3.0,10.0,1003.0,84.0,7.0,94.0,14.0,13.0,18.0,13.0,5,11,2,2,0,0
2016-05-12,5.656799999999997,19.0,12.0,15.0,86.0,12.0,4.0,19.0,1003.0,43.0,9.0,46.0,15.0,14.0,32.0,14.0,5,12,3,2,0,0
2016-05-13,5.656799999999997,17.0,9.0,13.0,85.0,11.0,3.0,23.0,1011.0,49.0,10.0,46.0,13.0,11.0,36.0,11.0,5,13,4,2,0,0
2016-05-14,5.656799999999997,13.0,7.0,10.0,75.0,14.0,2.0,13.0,1021.0,142.0,10.0,44.0,10.0,8.0,20.0,8.0,5,14,5,2,1,0
2016-05-15,1292.6356,14.0,8.0,11.0,75.0,13.0,3.0,13.0,1023.0,297.0,10.0,26.0,11.0,9.0,21.0,9.0,5,15,6,2,1,0
2016-05-16,56.016900000000035,14.0,7.0,11.0,78.0,15.0,4.0,13.0,1022.0,297.0,10.0,10.0,11.0,10.0,22.0,10.0,5,16,0,2,0,0
2016-05-17,2483.1836000000003,13.0,9.0,12.0,89.0,5.0,3.0,16.0,1016.0,232.0,9.0,71.0,12.0,10.0,26.0,10.0,5,17,1,2,0,0
2016-05-18,2593.6,14.0,10.0,12.0,83.0,10.0,3.0,17.0,1004.0,248.0,9.0,73.0,12.0,10.0,32.0,10.0,5,18,2,2,0,0
2016-05-19,36.34570000000006,15.0,8.0,11.0,81.0,14.0,3.0,15.0,1013.0,193.0,9.0,64.0,11.0,10.0,27.0,10.0,5,19,3,2,0,0
2016-05-20,4.948799999999999,15.0,9.0,12.0,82.0,13.0,3.0,17.0,1014.0,209.0,9.0,57.0,12.0,10.0,33.0,10.0,5,20,4,2,0,0
2016-05-21,4.948799999999999,16.0,11.0,13.0,82.0,11.0,3.0,17.0,1008.0,189.0,9.0,70.0,13.0,11.0,35.0,11.0,5,21,5,2,1,0
2016-05-22,4.948799999999999,14.0,9.0,12.0,83.0,12.0,3.0,13.0,1008.0,236.0,10.0,45.0,12.0,10.0,22.0,10.0,5,22,6,2,1,0
2016-05-23,4.948799999999999,14.0,9.0,12.0,79.0,14.0,3.0,13.0,1019.0,259.0,10.0,25.0,12.0,10.0,23.0,10.0,5,23,0,2,0,0
2016-05-24,4.948799999999999,15.0,8.0,12.0,80.0,16.0,4.0,19.0,1021.0,65.0,10.0,10.0,12.0,10.0,31.0,10.0,5,24,1,2,0,0
2016-05-25,2491.0062000000003,12.0,8.0,10.0,79.0,8.0,2.0,16.0,1018.0,61.0,10.0,61.0,10.0,7.0,26.0,7.0,5,25,2,2,0,0
2016-05-26,45.46819999999995,15.0,7.0,11.0,87.0,16.0,4.0,11.0,1017.0,50.0,10.0,36.0,11.0,10.0,17.0,10.0,5,26,3,2,0,0
2016-05-27,15.388799999999993,17.0,10.0,13.0,88.0,13.0,4.0,13.0,1016.0,67.0,9.0,49.0,13.0,12.0,23.0,12.0,5,27,4,2,0,0
2016-05-28,1541.0412000000001,18.0,11.0,14.0,90.0,13.0,3.0,12.0,1015.0,70.0,8.0,44.0,14.0,13.0,22.0,13.0,5,28,5,2,1,0
2016-05-29,30.88490000000001,18.0,11.0,14.0,83.0,16.0,4.0,15.0,1015.0,36.0,10.0,20.0,14.0,13.0,24.0,13.0,5,29,6,2,1,0
2016-05-30,0.8015999999999998,18.0,11.0,14.0,83.0,16.0,4.0,15.0,1018.0,32.0,10.0,25.0,14.0,13.0,25.0,13.0,5,30,0,2,0,0
2016-05-31,0.8015999999999998,18.0,12.0,15.0,80.0,14.0,3.0,15.0,1020.0,213.0,10.0,47.0,15.0,14.0,31.0,14.0,5,31,1,2,0,0
2016-06-01,0.8015999999999998,17.0,13.0,15.0,83.0,1.0,3.0,20.0,1023.0,84.0,10.0,86.0,15.0,14.0,34.0,14.0,6,1,2,3,0,0
2016-06-02,0.8015999999999998,17.0,11.0,13.0,80.0,15.0,3.0,21.0,1022.0,52.0,10.0,50.0,13.0,12.0,31.0,12.0,6,2,3,3,0,0
2016-06-03,0.8015999999999998,17.0,8.0,13.0,83.0,11.0,3.0,11.0,1018.0,75.0,10.0,49.0,13.0,12.0,18.0,12.0,6,3,4,3,0,0
2016-06-04,0.8015999999999998,18.0,13.0,15.0,89.0,4.0,3.0,3.0,1018.0,196.0,10.0,86.0,15.0,15.0,8.0,15.0,6,4,5,3,1,0
2016-06-05,0.8015999999999998,20.0,14.0,17.0,89.0,16.0,4.0,10.0,1020.0,72.0,8.0,53.0,17.0,17.0,18.0,17.0,6,5,6,3,1,0
