date,usage_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2016-01-17,1128.5725000000002,15.0,12.0,13.0,93.0,1.0,3.0,15.0,1019.0,162.0,8.0,96.0,13.0,12.0,29.0,12.0,1,17,6,1,1,0
2016-01-18,1203.318,15.0,12.0,13.0,89.0,3.0,3.0,7.0,1021.0,174.0,9.0,77.0,13.0,13.0,15.0,13.0,1,18,0,1,0,0
2016-01-19,1501.7330000000002,15.0,11.0,13.0,91.0,2.0,3.0,16.0,1018.0,206.0,10.0,81.0,13.0,12.0,32.0,12.0,1,19,1,1,0,0
2016-01-20,1493.1475,16.0,9.0,12.0,83.0,10.0,4.0,5.0,1024.0,131.0,10.0,29.0,12.0,12.0,8.0,12.0,1,20,2,1,0,0
2016-01-21,1495.0674999999997,17.0,9.0,12.0,84.0,10.0,3.0,9.0,1020.0,115.0,10.0,51.0,12.0,12.0,16.0,12.0,1,21,3,1,0,0
2016-01-22,1444.2625,15.0,13.0,14.0,89.0,1.0,3.0,17.0,1016.0,166.0,8.0,90.0,14.0,12.0,35.0,12.0,1,22,4,1,0,0
2016-01-23,1135.6774999999998,13.0,10.0,11.0,80.0,4.0,3.0,21.0,1019.0,257.0,10.0,50.0,11.0,9.0,35.0,9.0,1,23,5,1,1,0
2016-01-24,1139.62,14.0,8.0,10.0,80.0,9.0,3.0,10.0,1023.0,269.0,10.0,37.0,10.0,9.0,17.0,9.0,1,24,6,1,1,0
2016-01-25,1431.7649999999999,16.0,9.0,12.0,83.0,10.0,3.0,4.0,1024.0,191.0,9.0,42.0,12.0,12.0,8.0,12.0,1,25,0,1,0,0
2016-01-26,1466.6175,15.0,7.0,10.0,78.0,10.0,3.0,6.0,1026.0,69.0,10.0,44.0,10.0,10.0,12.0,10.0,1,26,1,1,0,0
2016-01-27,1484.258,18.0,7.0,12.0,76.0,10.0,4.0,6.0,1026.0,143.0,10.0,22.0,12.0,11.0,12.0,11.0,1,27,2,1,0,0
2016-01-28,1506.7625,16.0,7.0,11.0,79.0,10.0,3.0,6.0,1024.0,198.0,10.0,48.0,11.0,11.0,9.0,11.0,1,28,3,1,0,0
2016-01-29,1456.5375000000001,15.0,12.0,14.0,94.0,1.0,3.0,14.0,1020.0,208.0,7.0,96.0,14.0,12.0,24.0,12.0,1,29,4,1,0,0
2016-01-30,1151.1835,13.0,9.0,11.0,76.0,10.0,4.0,12.0,1017.0,280.0,10.0,43.0,11.0,9.0,21.0,9.0,1,30,5,1,1,0
2016-01-31,1138.9474999999998,12.0,7.0,9.0,61.0,10.0,3.0,19.0,1011.0,320.0,10.0,28.0,9.0,7.0,32.0,7.0,1,31,6,1,1,0
2016-02-01,1468.3025,13.0,5.0,8.0,56.0,10.0,3.0,17.0,1022.0,312.0,10.0,11.0,8.0,5.0,31.0,5.0,2,1,0,1,0,0
2016-02-02,1530.8025000000005,11.0,5.0,8.0,77.0,10.0,2.0,10.0,1025.0,110.0,10.0,44.0,8.0,7.0,18.0,7.0,2,2,1,1,0,0
2016-02-03,1519.9125000000001,12.0,3.0,8.0,73.0,5.0,2.0,6.0,1028.0,88.0,8.0,62.0,8.0,7.0,12.0,7.0,2,3,2,1,0,0
2016-02-04,1489.8225,15.0,6.0,10.0,75.0,10.0,4.0,8.0,1029.0,77.0,10.0,19.0,10.0,9.0,15.0,9.0,2,4,3,1,0,0
2016-02-05,1446.3425,16.0,4.0,10.0,74.0,10.0,3.0,6.0,1029.0,64.0,10.0,11.0,10.0,9.0,13.0,9.0,2,5,4,1,0,0
2016-02-06,1139.636,18.0,5.0,12.0,75.0,10.0,4.0,5.0,1028.0,134.0,10.0,6.0,12.0,11.0,12.0,11.0,2,6,5,1,1,0
2016-02-07,1142.9630000000002,19.0,8.0,14.0,66.0,10.0,4.0,7.0,1024.0,82.0,10.0,0.0,14.0,14.0,15.0,14.0,2,7,6,1,1,0
2016-02-08,1473.3923,22.0,11.0,15.0,64.0,10.0,5.0,11.0,1022.0,88.0,10.0,0.0,16.0,15.0,21.0,15.0,2,8,0,1,0,0
2016-02-09,1481.6719999999998,20.0,9.0,14.0,70.0,10.0,4.0,7.0,1022.0,146.0,10.0,13.0,14.0,14.0,15.0,14.0,2,9,1,1,0,0
2016-02-10,1483.1313999999995,20.0,9.0,14.0,68.0,10.0,4.0,4.0,1022.0,146.0,10.0,8.0,14.0,14.0,9.0,14.0,2,10,2,1,0,0
2016-02-11,1482.1725,19.0,9.0,14.0,69.0,10.0,3.0,5.0,1021.0,137.0,10.0,26.0,14.0,14.0,11.0,14.0,2,11,3,1,0,0
2016-02-12,1413.0939999999998,20.0,9.0,14.0,79.0,9.0,3.0,6.0,1022.0,273.0,10.0,45.0,14.0,14.0,12.0,14.0,2,12,4,1,0,0
2016-02-13,1190.1399999999999,20.0,10.0,14.0,78.0,10.0,4.0,8.0,1024.0,268.0,8.0,5.0,14.0,14.0,14.0,14.0,2,13,5,1,1,0
2016-02-14,1203.2555,22.0,11.0,15.0,70.0,10.0,5.0,12.0,1024.0,308.0,10.0,7.0,16.0,15.0,22.0,15.0,2,14,6,1,1,0
2016-02-15,1237.2475,25.0,12.0,18.0,72.0,11.0,5.0,5.0,1019.0,210.0,10.0,4.0,18.0,18.0,12.0,18.0,2,15,0,1,0,0
2016-02-16,1499.4399999999998,21.0,11.0,16.0,67.0,10.0,4.0,7.0,1012.0,105.0,10.0,45.0,16.0,16.0,15.0,16.0,2,16,1,1,0,0
2016-02-17,1520.2150000000004,17.0,11.0,14.0,78.0,9.0,3.0,23.0,1003.0,198.0,10.0,53.0,14.0,13.0,43.0,13.0,2,17,2,1,0,0
2016-02-18,1487.5828999999999,15.0,10.0,12.0,73.0,4.0,3.0,19.0,1014.0,213.0,10.0,55.0,12.0,10.0,34.0,10.0,2,18,3,1,0,0
2016-02-19,1342.405,14.0,9.0,11.0,77.0,4.0,3.0,14.0,1021.0,219.0,10.0,54.0,11.0,10.0,25.0,10.0,2,19,4,1,0,0
2016-02-20,1009.6485,17.0,6.0,11.0,71.0,11.0,3.0,6.0,1023.0,211.0,10.0,18.0,11.0,10.0,12.0,10.0,2,20,5,1,1,0
2016-02-21,1004.8000000000003,17.0,7.0,11.0,70.0,11.0,4.0,6.0,1025.0,296.0,10.0,7.0,11.0,11.0,12.0,11.0,2,21,6,1,1,0
2016-02-22,1342.5975,20.0,9.0,14.0,66.0,11.0,4.0,5.0,1022.0,226.0,10.0,16.0,14.0,14.0,10.0,14.0,2,22,0,1,0,0
2016-02-23,1354.9025,20.0,7.0,13.0,55.0,8.0,3.0,6.0,1018.0,179.0,10.0,41.0,13.0,13.0,12.0,13.0,2,23,1,1,0,0
2016-02-24,1383.93,21.0,8.0,14.0,68.0,11.0,4.0,4.0,1020.0,159.0,10.0,7.0,14.0,14.0,8.0,14.0,2,24,2,1,0,0
2016-02-25,1369.0100000000002,20.0,9.0,15.0,74.0,11.0,3.0,3.0,1020.0,152.0,10.0,27.0,15.0,15.0,9.0,15.0,2,25,3,1,0,0
2016-02-26,1307.365,18.0,10.0,13.0,78.0,6.0,3.0,7.0,1020.0,237.0,10.0,63.0,13.0,13.0,15.0,13.0,2,26,4,1,0,0
2016-02-27,1041.0204999999999,19.0,10.0,14.0,78.0,11.0,4.0,6.0,1021.0,291.0,9.0,18.0,14.0,14.0,14.0,14.0,2,27,5,1,1,0
2016-02-28,1028.5405,18.0,9.0,13.0,81.0,12.0,4.0,6.0,1022.0,249.0,10.0,35.0,13.0,13.0,12.0,13.0,2,28,6,1,1,0
2016-02-29,1333.2620000000002,21.0,9.0,14.0,73.0,12.0,4.0,4.0,1021.0,176.0,9.0,24.0,14.0,14.0,9.0,14.0,2,29,0,1,0,0
2016-03-01,1398.1349999999998,19.0,10.0,14.0,77.0,12.0,4.0,8.0,1020.0,241.0,10.0,29.0,14.0,14.0,14.0,14.0,3,1,1,2,0,0
2016-03-02,1379.3175000000003,19.0,11.0,14.0,88.0,12.0,3.0,8.0,1019.0,202.0,8.0,28.0,14.0,13.0,14.0,13.0,3,2,2,2,0,0
2016-03-03,1375.3974999999998,16.0,12.0,14.0,88.0,1.0,3.0,6.0,1019.0,204.0,7.0,81.0,14.0,14.0,11.0,14.0,3,3,3,2,0,0
2016-03-04,1345.19,17.0,12.0,15.0,92.0,4.0,3.0,12.0,1015.0,185.0,6.0,83.0,15.0,14.0,20.0,14.0,3,4,4,2,0,0
2016-03-05,1019.6275,16.0,12.0,15.0,90.0,1.0,3.0,24.0,1009.0,180.0,9.0,85.0,15.0,13.0,47.0,13.0,3,5,5,2,1,0
2016-03-06,1026.9824999999998,15.0,10.0,12.0,75.0,7.0,3.0,19.0,1013.0,223.0,9.0,71.0,12.0,10.0,39.0,10.0,3,6,6,2,1,0
2016-03-07,1329.8982,13.0,8.0,11.0,73.0,10.0,3.0,14.0,1011.0,286.0,10.0,49.0,11.0,9.0,30.0,9.0,3,7,0,2,0,0
2016-03-08,1382.6500999999998,13.0,7.0,9.0,79.0,7.0,2.0,9.0,1019.0,239.0,9.0,43.0,9.0,8.0,18.0,8.0,3,8,1,2,0,0
2016-03-09,1360.2675000000006,17.0,10.0,13.0,86.0,5.0,3.0,10.0,1018.0,144.0,6.0,71.0,13.0,12.0,20.0,12.0,3,9,2,2,0,0
2016-03-10,1375.4675,16.0,12.0,14.0,91.0,4.0,3.0,13.0,1016.0,169.0,8.0,78.0,14.0,13.0,27.0,13.0,3,10,3,2,0,0
2016-03-11,1329.5025,13.0,10.0,12.0,85.0,4.0,3.0,24.0,1010.0,203.0,10.0,85.0,12.0,10.0,44.0,10.0,3,11,4,2,0,0
2016-03-12,1018.189,14.0,10.0,12.0,85.0,1.0,3.0,21.0,1019.0,189.0,9.0,92.0,12.0,10.0,37.0,10.0,3,12,5,2,1,0
2016-03-13,1001.1124999999998,14.0,12.0,13.0,93.0,1.0,3.0,20.0,1017.0,212.0,9.0,93.0,13.0,11.0,38.0,11.0,3,13,6,2,1,0
2016-03-14,1335.6125,15.0,8.0,12.0,77.0,11.0,3.0,14.0,1023.0,279.0,10.0,51.0,12.0,10.0,24.0,10.0,3,14,0,2,0,0
2016-03-15,1344.492,18.0,7.0,12.0,70.0,12.0,4.0,7.0,1023.0,288.0,10.0,12.0,12.0,12.0,15.0,12.0,3,15,1,2,0,0
2016-03-16,1355.0525,22.0,9.0,15.0,71.0,12.0,4.0,5.0,1018.0,241.0,10.0,6.0,15.0,15.0,10.0,15.0,3,16,2,2,0,0
2016-03-17,1367.4800000000002,24.0,10.0,16.0,73.0,12.0,5.0,7.0,1014.0,184.0,10.0,2.0,17.0,16.0,15.0,16.0,3,17,3,2,0,0
2016-03-18,1269.375,19.0,10.0,13.0,83.0,12.0,3.0,9.0,1015.0,248.0,9.0,25.0,13.0,13.0,17.0,13.0,3,18,4,2,0,0
2016-03-19,898.6300000000001,17.0,10.0,13.0,88.0,12.0,3.0,9.0,1017.0,219.0,9.0,48.0,13.0,13.0,16.0,13.0,3,19,5,2,1,0
2016-03-20,918.8389999999998,17.0,11.0,14.0,88.0,3.0,3.0,12.0,1018.0,199.0,9.0,72.0,14.0,13.0,26.0,13.0,3,20,6,2,1,0
2016-03-21,1159.7174999999997,15.0,9.0,12.0,82.0,6.0,3.0,18.0,1019.0,221.0,9.0,50.0,12.0,11.0,34.0,11.0,3,21,0,2,0,0
2016-03-22,1215.5430000000001,16.0,8.0,11.0,71.0,10.0,3.0,15.0,1024.0,293.0,10.0,17.0,11.0,10.0,26.0,10.0,3,22,1,2,0,0
2016-03-23,1241.535,18.0,8.0,12.0,72.0,11.0,3.0,8.0,1025.0,294.0,10.0,20.0,12.0,12.0,16.0,12.0,3,23,2,2,0,0
2016-03-24,1236.3599999999997,19.0,9.0,13.0,76.0,12.0,4.0,10.0,1023.0,264.0,10.0,14.0,13.0,13.0,20.0,13.0,3,24,3,2,0,0
2016-03-25,1068.3682,20.0,9.0,14.0,77.0,12.0,4.0,9.0,1017.0,263.0,10.0,17.0,14.0,13.0,19.0,13.0,3,25,4,2,0,0
2016-03-26,1026.7900000000002,20.0,9.0,14.0,75.0,12.0,4.0,11.0,1016.0,272.0,9.0,16.0,14.0,14.0,22.0,14.0,3,26,5,2,1,0
2016-03-27,1001.5416,18.0,9.0,13.0,75.0,12.0,4.0,15.0,1018.0,262.0,9.0,25.0,13.0,12.0,30.0,12.0,3,27,6,2,1,0
2016-03-28,1263.115,15.0,8.0,11.0,59.0,13.0,4.0,19.0,1014.0,296.0,10.0,10.0,11.0,9.0,38.0,9.0,3,28,0,2,0,0
2016-03-29,1348.234,16.0,7.0,11.0,64.0,13.0,4.0,8.0,1012.0,249.0,10.0,6.0,11.0,11.0,16.0,11.0,3,29,1,2,0,0
2016-03-30,1348.89,16.0,8.0,12.0,78.0,13.0,4.0,9.0,1016.0,243.0,10.0,7.0,12.0,11.0,18.0,11.0,3,30,2,2,0,0
2016-03-31,1327.41,18.0,9.0,12.0,85.0,10.0,3.0,11.0,1020.0,244.0,8.0,40.0,12.0,11.0,22.0,11.0,3,31,3,2,0,0
2016-04-01,1303.43,17.0,9.0,12.0,83.0,13.0,4.0,12.0,1021.0,249.0,9.0,13.0,12.0,11.0,20.0,11.0,4,1,4,2,0,0
2016-04-02,1015.0975,19.0,9.0,13.0,80.0,13.0,4.0,7.0,1021.0,241.0,10.0,14.0,13.0,12.0,15.0,12.0,4,2,5,2,1,0
2016-04-03,1038.725,18.0,9.0,12.0,80.0,12.0,3.0,10.0,1019.0,249.0,10.0,31.0,12.0,12.0,18.0,12.0,4,3,6,2,1,0
2016-04-04,1304.5949999999998,21.0,12.0,16.0,76.0,13.0,5.0,10.0,1022.0,263.0,8.0,22.0,16.0,15.0,21.0,15.0,4,4,0,2,0,0
2016-04-05,1329.33,25.0,10.0,18.0,62.0,13.0,5.0,5.0,1021.0,157.0,10.0,0.0,18.0,18.0,13.0,18.0,4,5,1,2,0,0
2016-04-06,1390.4292,29.0,14.0,21.0,52.0,13.0,6.0,9.0,1017.0,116.0,10.0,3.0,21.0,21.0,19.0,21.0,4,6,2,2,0,0
2016-04-07,1367.7429999999997,20.0,12.0,16.0,75.0,4.0,4.0,11.0,1013.0,230.0,9.0,57.0,16.0,16.0,24.0,16.0,4,7,3,2,0,0
2016-04-08,1302.0475,17.0,12.0,14.0,88.0,9.0,3.0,10.0,1012.0,252.0,6.0,76.0,14.0,14.0,16.0,14.0,4,8,4,2,0,0
2016-04-09,1044.7399999999998,16.0,13.0,14.0,91.0,9.0,3.0,9.0,1012.0,249.0,8.0,81.0,14.0,14.0,15.0,14.0,4,9,5,2,1,0
2016-04-10,1023.0875,14.0,11.0,13.0,92.0,1.0,3.0,11.0,1013.0,242.0,5.0,94.0,13.0,12.0,18.0,12.0,4,10,6,2,1,0
2016-04-11,1321.2749999999999,17.0,10.0,13.0,83.0,13.0,3.0,8.0,1019.0,213.0,8.0,56.0,13.0,13.0,14.0,13.0,4,11,0,2,0,0
2016-04-12,1374.3269999999998,17.0,10.0,13.0,81.0,10.0,3.0,13.0,1022.0,259.0,8.0,58.0,13.0,13.0,25.0,13.0,4,12,1,2,0,0
2016-04-13,1338.7224999999999,18.0,8.0,12.0,71.0,13.0,3.0,12.0,1020.0,262.0,10.0,39.0,12.0,11.0,27.0,11.0,4,13,2,2,0,0
2016-04-14,1330.4875,17.0,8.0,12.0,67.0,13.0,3.0,14.0,1019.0,279.0,10.0,39.0,12.0,11.0,34.0,11.0,4,14,3,2,0,0
2016-04-15,1303.0050000000003,20.0,7.0,13.0,69.0,12.0,3.0,12.0,1019.0,257.0,10.0,37.0,13.0,12.0,27.0,12.0,4,15,4,2,0,0
2016-04-16,1039.0465,23.0,9.0,16.0,66.0,13.0,4.0,10.0,1018.0,250.0,10.0,33.0,16.0,15.0,17.0,15.0,4,16,5,2,1,0
2016-04-17,1089.1899999999998,24.0,10.0,17.0,69.0,12.0,4.0,8.0,1018.0,244.0,9.0,50.0,17.0,17.0,15.0,17.0,4,17,6,2,1,0
2016-04-18,1372.7584999999995,26.0,11.0,17.0,72.0,13.0,4.0,8.0,1017.0,243.0,9.0,35.0,17.0,17.0,14.0,17.0,4,18,0,2,0,0
2016-04-19,1377.1499999999999,25.0,11.0,16.0,71.0,12.0,4.0,10.0,1015.0,237.0,9.0,34.0,17.0,16.0,16.0,16.0,4,19,1,2,0,0
2016-04-20,1361.705,22.0,10.0,15.0,80.0,13.0,5.0,11.0,1014.0,244.0,8.0,16.0,16.0,15.0,21.0,15.0,4,20,2,2,0,0
2016-04-21,1353.7949999999998,18.0,13.0,15.0,83.0,11.0,4.0,14.0,1012.0,207.0,8.0,38.0,15.0,15.0,24.0,15.0,4,21,3,2,0,0
2016-04-22,1318.7024999999999,15.0,11.0,13.0,80.0,8.0,3.0,23.0,1014.0,238.0,10.0,45.0,13.0,11.0,41.0,11.0,4,22,4,2,0,0
2016-04-23,1062.43,18.0,9.0,13.0,76.0,13.0,4.0,12.0,1021.0,279.0,10.0,27.0,13.0,12.0,23.0,12.0,4,23,5,2,1,0
2016-04-24,1031.795,18.0,9.0,13.0,68.0,13.0,4.0,21.0,1017.0,288.0,10.0,29.0,13.0,12.0,37.0,12.0,4,24,6,2,1,0
2016-04-25,1329.7424999999998,18.0,7.0,13.0,56.0,13.0,4.0,17.0,1016.0,298.0,10.0,3.0,13.0,11.0,34.0,11.0,4,25,0,2,0,0
2016-04-26,1414.3125,18.0,8.0,13.0,67.0,13.0,4.0,13.0,1017.0,252.0,10.0,20.0,13.0,12.0,25.0,12.0,4,26,1,2,0,0
2016-04-27,1484.5649999999996,16.0,9.0,13.0,77.0,11.0,3.0,18.0,1014.0,269.0,10.0,31.0,13.0,12.0,35.0,12.0,4,27,2,2,0,0
2016-04-28,1486.6899999999998,22.0,8.0,15.0,73.0,13.0,4.0,11.0,1013.0,271.0,10.0,4.0,15.0,14.0,25.0,14.0,4,28,3,2,0,0
2016-04-29,1440.0825000000002,20.0,9.0,14.0,74.0,13.0,4.0,15.0,1015.0,246.0,9.0,11.0,14.0,13.0,31.0,13.0,4,29,4,2,0,0
2016-04-30,1161.1200000000001,25.0,11.0,18.0,48.0,13.0,5.0,18.0,1011.0,281.0,10.0,1.0,19.0,18.0,34.0,18.0,4,30,5,2,1,0
2016-05-01,1172.39,27.0,14.0,19.0,57.0,12.0,4.0,8.0,1011.0,161.0,10.0,4.0,20.0,19.0,17.0,19.0,5,1,6,2,1,0
2016-05-02,1428.7375,21.0,12.0,16.0,77.0,14.0,5.0,8.0,1016.0,248.0,9.0,15.0,16.0,16.0,16.0,16.0,5,2,0,2,0,0
2016-05-03,1427.7625,20.0,11.0,15.0,79.0,14.0,4.0,8.0,1014.0,256.0,10.0,38.0,15.0,15.0,14.0,15.0,5,3,1,2,0,0
2016-05-04,1432.9625,19.0,12.0,15.0,81.0,7.0,3.0,11.0,1011.0,236.0,10.0,67.0,15.0,14.0,21.0,14.0,5,4,2,2,0,0
2016-05-05,1428.4325,18.0,12.0,15.0,82.0,12.0,3.0,11.0,1011.0,243.0,10.0,48.0,15.0,14.0,21.0,14.0,5,5,3,2,0,0
2016-05-06,1431.0249999999999,16.0,11.0,13.0,86.0,10.0,3.0,7.0,1011.0,223.0,8.0,46.0,13.0,13.0,14.0,13.0,5,6,4,2,0,0
2016-05-07,1197.39,16.0,11.0,13.0,89.0,10.0,3.0,7.0,1014.0,222.0,7.0,60.0,13.0,13.0,13.0,13.0,5,7,5,2,1,0
2016-05-08,1136.1653,18.0,11.0,14.0,84.0,14.0,3.0,9.0,1014.0,255.0,7.0,46.0,14.0,14.0,15.0,14.0,5,8,6,2,1,0
2016-05-09,1335.32,19.0,11.0,14.0,81.0,14.0,3.0,10.0,1014.0,243.0,8.0,33.0,14.0,14.0,17.0,14.0,5,9,0,2,0,0
2016-05-10,1316.1475,23.0,11.0,15.0,78.0,14.0,5.0,8.0,1014.0,233.0,10.0,16.0,16.0,15.0,16.0,15.0,5,10,1,2,0,0
2016-05-11,1309.6525000000004,21.0,12.0,15.0,79.0,14.0,5.0,9.0,1016.0,245.0,10.0,10.0,15.0,15.0,17.0,15.0,5,11,2,2,0,0
2016-05-12,1305.4149999999997,20.0,10.0,15.0,82.0,14.0,4.0,10.0,1016.0,252.0,9.0,19.0,15.0,14.0,19.0,14.0,5,12,3,2,0,0
2016-05-13,1288.2569999999998,17.0,11.0,13.0,78.0,14.0,4.0,16.0,1016.0,251.0,10.0,25.0,13.0,13.0,26.0,13.0,5,13,4,2,0,0
2016-05-14,1040.4089999999999,19.0,11.0,15.0,82.0,15.0,3.0,13.0,1017.0,239.0,8.0,49.0,15.0,14.0,23.0,14.0,5,14,5,2,1,0
2016-05-15,1051.03,21.0,12.0,16.0,78.0,15.0,5.0,13.0,1015.0,265.0,8.0,20.0,16.0,16.0,27.0,16.0,5,15,6,2,1,0
2016-05-16,1276.76,24.0,11.0,17.0,75.0,15.0,5.0,10.0,1014.0,251.0,9.0,14.0,18.0,17.0,20.0,17.0,5,16,0,2,0,0
2016-05-17,1353.1125,29.0,14.0,22.0,57.0,15.0,6.0,9.0,1013.0,249.0,10.0,1.0,22.0,22.0,19.0,22.0,5,17,1,2,0,0
2016-05-18,1320.9675000000002,25.0,14.0,19.0,72.0,15.0,5.0,9.0,1014.0,238.0,10.0,27.0,19.0,18.0,20.0,18.0,5,18,2,2,0,0
2016-05-19,1301.6951999999999,21.0,11.0,15.0,69.0,13.0,4.0,15.0,1012.0,253.0,10.0,51.0,15.0,15.0,38.0,15.0,5,19,3,2,0,0
2016-05-20,1256.52,18.0,9.0,14.0,66.0,13.0,3.0,19.0,1012.0,257.0,10.0,45.0,14.0,13.0,42.0,13.0,5,20,4,2,0,0
2016-05-21,1021.7275000000001,16.0,10.0,13.0,75.0,12.0,3.0,13.0,1017.0,252.0,10.0,32.0,13.0,12.0,27.0,12.0,5,21,5,2,1,0
2016-05-22,1004.9870000000001,17.0,9.0,13.0,77.0,15.0,4.0,12.0,1018.0,249.0,10.0,24.0,13.0,12.0,21.0,12.0,5,22,6,2,1,0
2016-05-23,1230.3785,18.0,9.0,14.0,78.0,14.0,3.0,13.0,1014.0,252.0,9.0,38.0,14.0,13.0,24.0,13.0,5,23,0,2,0,0
2016-05-24,1254.6325000000002,18.0,11.0,14.0,83.0,11.0,3.0,14.0,1015.0,249.0,8.0,60.0,14.0,13.0,26.0,13.0,5,24,1,2,0,0
2016-05-25,1296.3324999999998,18.0,11.0,15.0,80.0,13.0,3.0,13.0,1019.0,243.0,10.0,38.0,15.0,14.0,25.0,14.0,5,25,2,2,0,0
2016-05-26,1259.8900000000003,22.0,12.0,16.0,79.0,15.0,5.0,12.0,1017.0,242.0,10.0,12.0,16.0,16.0,23.0,16.0,5,26,3,2,0,0
2016-05-27,1240.4737000000002,25.0,13.0,19.0,56.0,15.0,5.0,10.0,1013.0,253.0,10.0,6.0,20.0,19.0,19.0,19.0,5,27,4,2,0,0
2016-05-28,1026.3175,28.0,15.0,21.0,47.0,14.0,5.0,9.0,1011.0,259.0,10.0,35.0,21.0,21.0,17.0,21.0,5,28,5,2,1,0
2016-05-29,1007.399,24.0,14.0,18.0,69.0,15.0,5.0,10.0,1014.0,232.0,10.0,2.0,19.0,18.0,22.0,18.0,5,29,6,2,1,0
2016-05-30,1037.015,26.0,11.0,18.0,68.0,15.0,5.0,9.0,1014.0,230.0,9.0,12.0,19.0,18.0,19.0,18.0,5,30,0,2,0,0
2016-05-31,1286.1325,27.0,11.0,18.0,71.0,14.0,4.0,12.0,1012.0,247.0,10.0,40.0,18.0,18.0,19.0,18.0,5,31,1,2,0,0
2016-06-01,1281.1625000000001,25.0,12.0,18.0,70.0,15.0,5.0,9.0,1012.0,235.0,10.0,5.0,18.0,18.0,20.0,18.0,6,1,2,3,0,0
2016-06-02,1270.7324999999998,28.0,11.0,20.0,65.0,15.0,5.0,8.0,1015.0,240.0,8.0,19.0,20.0,20.0,16.0,20.0,6,2,3,3,0,0
2016-06-03,1320.9575,32.0,14.0,22.0,52.0,15.0,6.0,7.0,1014.0,234.0,10.0,23.0,22.0,22.0,15.0,22.0,6,3,4,3,0,0
2016-06-04,1035.2055,27.0,15.0,20.0,57.0,11.0,5.0,8.0,1012.0,231.0,10.0,34.0,21.0,20.0,16.0,20.0,6,4,5,3,1,0
2016-06-05,1047.51,25.0,13.0,18.0,70.0,15.0,5.0,10.0,1011.0,246.0,10.0,4.0,18.0,18.0,20.0,18.0,6,5,6,3,1,0
