date,usage_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2016-01-27,1839.5,12.0,6.0,10.0,85.0,1.0,3.0,35.0,1008.0,246.0,8.0,83.0,10.0,7.0,59.0,7.0,1,27,2,1,0,0
2016-01-28,1784.9,10.0,6.0,8.0,73.0,7.0,2.0,31.0,1022.0,244.0,9.0,48.0,8.0,4.0,49.0,4.0,1,28,3,1,0,0
2016-01-29,1634.6,11.0,10.0,11.0,89.0,1.0,3.0,42.0,1016.0,236.0,5.0,100.0,11.0,7.0,70.0,7.0,1,29,4,1,0,0
2016-01-30,776.1,9.0,6.0,7.0,72.0,9.0,2.0,31.0,1011.0,273.0,10.0,66.0,7.0,3.0,50.0,3.0,1,30,5,1,1,0
2016-01-31,645.6999999999999,12.0,6.0,10.0,87.0,1.0,2.0,34.0,1009.0,249.0,8.0,97.0,10.0,6.0,57.0,6.0,1,31,6,1,1,0
2016-02-01,1790.1000000000004,12.0,9.0,11.0,83.0,1.0,3.0,43.0,1015.0,250.0,10.0,90.0,11.0,7.0,72.0,7.0,2,1,0,1,0,0
2016-02-02,1987.4999999999998,9.0,6.0,8.0,69.0,10.0,2.0,35.0,1016.0,272.0,10.0,43.0,8.0,4.0,59.0,4.0,2,2,1,1,0,0
2016-02-03,1854.1999999999998,9.0,5.0,7.0,70.0,9.0,2.0,32.0,1024.0,287.0,10.0,36.0,7.0,2.0,50.0,2.0,2,3,2,1,0,0
2016-02-04,1859.7,12.0,8.0,10.0,91.0,1.0,3.0,28.0,1026.0,259.0,10.0,91.0,10.0,7.0,45.0,7.0,2,4,3,1,0,0
2016-02-05,1682.6000000000001,10.0,9.0,10.0,89.0,1.0,2.0,30.0,1016.0,216.0,9.0,85.0,10.0,6.0,49.0,6.0,2,5,4,1,0,0
2016-02-06,767.6000000000001,10.0,8.0,9.0,89.0,1.0,2.0,31.0,993.0,208.0,9.0,97.0,9.0,6.0,53.0,6.0,2,6,5,1,1,0
2016-02-07,612.3,10.0,6.0,8.0,74.0,4.0,2.0,39.0,989.0,237.0,10.0,74.0,8.0,3.0,63.0,3.0,2,7,6,1,1,0
2016-02-08,1877.0999999999997,9.0,7.0,8.0,71.0,1.0,2.0,51.0,986.0,257.0,9.0,76.0,8.0,3.0,90.0,3.0,2,8,0,1,0,0
2016-02-09,1849.3000000000002,7.0,5.0,6.0,69.0,10.0,2.0,33.0,989.0,273.0,9.0,64.0,6.0,1.0,52.0,1.0,2,9,1,1,0,0
2016-02-10,1709.8000000000002,9.0,4.0,6.0,77.0,10.0,3.0,22.0,998.0,299.0,10.0,30.0,6.0,2.0,33.0,2.0,2,10,2,1,0,0
2016-02-11,1880.9,8.0,2.0,5.0,76.0,9.0,2.0,12.0,1003.0,215.0,10.0,34.0,5.0,3.0,18.0,3.0,2,11,3,1,0,0
2016-02-12,1709.8999999999999,8.0,4.0,6.0,80.0,6.0,2.0,21.0,993.0,114.0,10.0,83.0,6.0,2.0,29.0,2.0,2,12,4,1,0,0
2016-02-13,748.1,6.0,4.0,5.0,83.0,1.0,2.0,27.0,986.0,74.0,9.0,99.0,5.0,0.0,41.0,0.0,2,13,5,1,1,0
2016-02-14,618.2,6.0,3.0,4.0,75.0,10.0,1.0,25.0,999.0,42.0,10.0,53.0,4.0,-0.0,37.0,-0.0,2,14,6,1,1,0
2016-02-15,829.7,6.0,-1.0,3.0,66.0,10.0,2.0,19.0,1027.0,19.0,10.0,6.0,3.0,-1.0,29.0,-1.0,2,15,0,1,0,0
2016-02-16,829.4,8.0,-1.0,4.0,71.0,10.0,2.0,20.0,1031.0,183.0,10.0,21.0,4.0,0.0,30.0,0.0,2,16,1,1,0,0
2016-02-17,786.4000000000001,8.0,5.0,7.0,86.0,1.0,2.0,22.0,1014.0,248.0,8.0,97.0,7.0,3.0,37.0,3.0,2,17,2,1,0,0
2016-02-18,778.3000000000001,8.0,1.0,5.0,71.0,10.0,1.0,16.0,1015.0,287.0,10.0,21.0,5.0,1.0,24.0,1.0,2,18,3,1,0,0
2016-02-19,788.1,10.0,4.0,7.0,83.0,3.0,2.0,25.0,1014.0,227.0,9.0,69.0,7.0,3.0,39.0,3.0,2,19,4,1,0,0
2016-02-20,949.1999999999999,11.0,9.0,10.0,90.0,1.0,3.0,39.0,1011.0,260.0,10.0,100.0,10.0,6.0,66.0,6.0,2,20,5,1,1,0
2016-02-21,651.5000000000001,11.0,11.0,11.0,92.0,1.0,3.0,40.0,1011.0,249.0,9.0,98.0,11.0,7.0,69.0,7.0,2,21,6,1,1,0
2016-02-22,1748.9,11.0,5.0,8.0,76.0,10.0,2.0,20.0,1011.0,293.0,9.0,49.0,8.0,5.0,30.0,5.0,2,22,0,1,0,0
2016-02-23,1745.6,9.0,3.0,5.0,73.0,10.0,3.0,14.0,1018.0,157.0,10.0,17.0,5.0,2.0,21.0,2.0,2,23,1,1,0,0
2016-02-24,1695.6000000000001,7.0,1.0,4.0,65.0,10.0,1.0,13.0,1018.0,101.0,10.0,33.0,4.0,0.0,20.0,0.0,2,24,2,1,0,0
2016-02-25,1784.5999999999997,6.0,-0.0,3.0,68.0,7.0,1.0,9.0,1017.0,287.0,10.0,46.0,3.0,1.0,15.0,1.0,2,25,3,1,0,0
2016-02-26,1796.1,8.0,2.0,5.0,72.0,3.0,1.0,20.0,1008.0,135.0,10.0,75.0,5.0,1.0,31.0,1.0,2,26,4,1,0,0
2016-02-27,747.1999999999999,6.0,2.0,4.0,73.0,1.0,1.0,25.0,1011.0,62.0,10.0,84.0,4.0,-0.0,39.0,-0.0,2,27,5,1,1,0
2016-02-28,688.3000000000001,7.0,2.0,5.0,71.0,9.0,1.0,24.0,1022.0,48.0,10.0,35.0,5.0,0.0,36.0,0.0,2,28,6,1,1,0
2016-02-29,1810.8000000000004,7.0,-1.0,4.0,77.0,10.0,1.0,15.0,1026.0,145.0,10.0,54.0,4.0,0.0,23.0,0.0,2,29,0,1,0,0
2016-03-01,1922.0999999999997,11.0,8.0,9.0,89.0,1.0,2.0,36.0,1011.0,248.0,8.0,87.0,9.0,5.0,59.0,5.0,3,1,1,2,0,0
2016-03-02,1851.6000000000004,8.0,6.0,7.0,69.0,10.0,2.0,41.0,1002.0,288.0,10.0,55.0,7.0,2.0,71.0,2.0,3,2,2,2,0,0
2016-03-03,1725.8,9.0,6.0,7.0,76.0,10.0,2.0,28.0,1004.0,269.0,10.0,50.0,7.0,3.0,45.0,3.0,3,3,3,2,0,0
2016-03-04,1490.3,6.0,3.0,5.0,71.0,9.0,1.0,21.0,992.0,235.0,10.0,43.0,5.0,1.0,33.0,1.0,3,4,4,2,0,0
2016-03-05,574.8,8.0,3.0,5.0,76.0,12.0,2.0,23.0,1003.0,148.0,10.0,47.0,5.0,1.0,35.0,1.0,3,5,5,2,1,0
2016-03-06,559.6000000000001,6.0,2.0,4.0,72.0,4.0,1.0,19.0,1007.0,299.0,10.0,68.0,4.0,0.0,27.0,0.0,3,6,6,2,1,0
2016-03-07,1717.6000000000001,8.0,1.0,4.0,70.0,3.0,1.0,17.0,1012.0,271.0,10.0,50.0,4.0,1.0,26.0,1.0,3,7,0,2,0,0
2016-03-08,1786.4,9.0,0.0,6.0,86.0,1.0,2.0,17.0,1012.0,232.0,8.0,90.0,6.0,3.0,25.0,3.0,3,8,1,2,0,0
2016-03-09,1764.1000000000001,8.0,4.0,6.0,79.0,3.0,2.0,37.0,999.0,286.0,9.0,66.0,6.0,1.0,59.0,1.0,3,9,2,2,0,0
2016-03-10,1677.6999999999996,10.0,4.0,6.0,75.0,12.0,3.0,15.0,1020.0,140.0,10.0,12.0,6.0,4.0,23.0,4.0,3,10,3,2,0,0
2016-03-11,1570.8,10.0,3.0,7.0,79.0,12.0,3.0,4.0,1027.0,132.0,10.0,14.0,7.0,6.0,6.0,6.0,3,11,4,2,0,0
2016-03-12,544.7000000000002,10.0,4.0,7.0,82.0,8.0,2.0,5.0,1030.0,219.0,10.0,61.0,7.0,6.0,8.0,6.0,3,12,5,2,1,0
2016-03-13,516.2,11.0,5.0,8.0,75.0,12.0,3.0,15.0,1034.0,70.0,10.0,19.0,8.0,5.0,23.0,5.0,3,13,6,2,1,0
2016-03-14,1538.2999999999997,10.0,3.0,6.0,75.0,12.0,3.0,27.0,1032.0,62.0,10.0,4.0,6.0,2.0,41.0,2.0,3,14,0,2,0,0
2016-03-15,1603.9999999999998,10.0,3.0,6.0,84.0,5.0,2.0,23.0,1030.0,59.0,10.0,52.0,6.0,3.0,35.0,3.0,3,15,1,2,0,0
2016-03-16,1608.3,10.0,5.0,7.0,79.0,8.0,2.0,26.0,1030.0,59.0,10.0,52.0,7.0,3.0,41.0,3.0,3,16,2,2,0,0
2016-03-17,1477.3,10.0,3.0,6.0,76.0,12.0,3.0,20.0,1030.0,55.0,10.0,5.0,6.0,2.0,31.0,2.0,3,17,3,2,0,0
2016-03-18,1472.7,9.0,2.0,6.0,77.0,12.0,2.0,18.0,1027.0,48.0,10.0,28.0,6.0,2.0,25.0,2.0,3,18,4,2,0,0
2016-03-19,598.2,8.0,4.0,6.0,79.0,2.0,2.0,23.0,1027.0,58.0,10.0,68.0,6.0,2.0,35.0,2.0,3,19,5,2,1,0
2016-03-20,545.3,8.0,3.0,6.0,79.0,10.0,2.0,16.0,1026.0,58.0,10.0,49.0,6.0,3.0,24.0,3.0,3,20,6,2,1,0
2016-03-21,1553.9,11.0,4.0,7.0,74.0,11.0,2.0,11.0,1024.0,262.0,10.0,27.0,7.0,6.0,17.0,6.0,3,21,0,2,0,0
2016-03-22,1679.4999999999995,9.0,3.0,7.0,77.0,8.0,2.0,6.0,1018.0,90.0,10.0,48.0,7.0,6.0,10.0,6.0,3,22,1,2,0,0
2016-03-23,1536.3999999999996,9.0,5.0,7.0,76.0,3.0,2.0,12.0,1017.0,226.0,10.0,60.0,7.0,5.0,17.0,5.0,3,23,2,2,0,0
2016-03-24,1191.5,9.0,7.0,8.0,90.0,1.0,2.0,24.0,1012.0,233.0,10.0,93.0,8.0,5.0,37.0,5.0,3,24,3,2,0,0
2016-03-25,588.9000000000001,11.0,6.0,9.0,78.0,12.0,2.0,16.0,1013.0,260.0,10.0,33.0,9.0,6.0,26.0,6.0,3,25,4,2,0,0
2016-03-26,546.6,12.0,7.0,9.0,86.0,1.0,2.0,35.0,1000.0,197.0,9.0,78.0,9.0,5.0,57.0,5.0,3,26,5,2,1,0
2016-03-27,546.9,10.0,7.0,8.0,77.0,5.0,2.0,29.0,995.0,203.0,9.0,68.0,8.0,4.0,49.0,4.0,3,27,6,2,1,0
2016-03-28,20.08669999999999,9.0,6.0,8.0,78.0,8.0,2.0,30.0,987.0,238.0,10.0,79.0,8.0,4.0,49.0,4.0,3,28,0,2,0,0
2016-03-29,596.5122,9.0,6.0,7.0,74.0,5.0,2.0,27.0,1001.0,241.0,9.0,65.0,7.0,3.0,45.0,3.0,3,29,1,2,0,0
2016-03-30,529.6000000000001,10.0,6.0,8.0,71.0,13.0,3.0,19.0,1008.0,272.0,10.0,29.0,8.0,5.0,30.0,5.0,3,30,2,2,0,0
2016-03-31,491.6,11.0,3.0,7.0,72.0,13.0,2.0,10.0,1016.0,267.0,10.0,18.0,7.0,5.0,18.0,5.0,3,31,3,2,0,0
2016-04-01,16.9654,10.0,3.0,7.0,78.0,7.0,2.0,22.0,1016.0,196.0,9.0,75.0,7.0,4.0,34.0,4.0,4,1,4,2,0,0
2016-04-02,413.2346,11.0,7.0,9.0,79.0,8.0,2.0,21.0,1009.0,166.0,10.0,69.0,9.0,6.0,33.0,6.0,4,2,5,2,1,0
2016-04-03,429.7,13.0,6.0,9.0,86.0,10.0,2.0,14.0,1004.0,138.0,9.0,76.0,9.0,7.0,23.0,7.0,4,3,6,2,1,0
2016-04-04,608.0,12.0,7.0,9.0,86.0,8.0,2.0,11.0,1001.0,153.0,8.0,53.0,9.0,8.0,18.0,8.0,4,4,0,2,0,0
2016-04-05,695.6,11.0,6.0,9.0,79.0,13.0,3.0,18.0,1008.0,271.0,10.0,10.0,9.0,6.0,29.0,6.0,4,5,1,2,0,0
2016-04-06,761.4,10.0,7.0,9.0,73.0,11.0,2.0,34.0,1008.0,263.0,10.0,60.0,9.0,4.0,55.0,4.0,4,6,2,2,0,0
2016-04-07,660.0,10.0,6.0,8.0,74.0,5.0,2.0,29.0,1011.0,288.0,10.0,68.0,8.0,4.0,45.0,4.0,4,7,3,2,0,0
2016-04-08,584.8,11.0,7.0,9.0,80.0,12.0,2.0,19.0,1011.0,261.0,9.0,54.0,9.0,6.0,28.0,6.0,4,8,4,2,0,0
2016-04-09,633.5000000000001,8.0,4.0,6.0,72.0,12.0,2.0,17.0,1002.0,241.0,9.0,40.0,6.0,3.0,26.0,3.0,4,9,5,2,1,0
2016-04-10,451.00000000000006,11.0,3.0,8.0,73.0,9.0,2.0,31.0,1003.0,109.0,10.0,61.0,8.0,4.0,49.0,4.0,4,10,6,2,1,0
2016-04-11,1628.1000000000001,11.0,7.0,9.0,91.0,1.0,2.0,12.0,1005.0,128.0,9.0,93.0,9.0,8.0,22.0,8.0,4,11,0,2,0,0
2016-04-12,1442.1999999999998,13.0,3.0,9.0,75.0,14.0,3.0,7.0,1007.0,221.0,10.0,26.0,9.0,8.0,13.0,8.0,4,12,1,2,0,0
2016-04-13,1538.4,12.0,5.0,9.0,84.0,14.0,2.0,8.0,1009.0,191.0,9.0,48.0,9.0,7.0,16.0,7.0,4,13,2,2,0,0
2016-04-14,1585.4000000000003,12.0,5.0,9.0,86.0,14.0,2.0,13.0,1009.0,162.0,9.0,60.0,9.0,7.0,19.0,7.0,4,14,3,2,0,0
2016-04-15,1547.7,12.0,6.0,9.0,82.0,12.0,2.0,15.0,1003.0,152.0,9.0,63.0,9.0,6.0,24.0,6.0,4,15,4,2,0,0
2016-04-16,773.9,11.0,5.0,7.0,81.0,11.0,2.0,16.0,1007.0,165.0,9.0,62.0,7.0,4.0,26.0,4.0,4,16,5,2,1,0
2016-04-17,757.3,11.0,2.0,7.0,81.0,10.0,2.0,15.0,1016.0,162.0,9.0,67.0,7.0,5.0,24.0,5.0,4,17,6,2,1,0
2016-04-18,1653.2,12.0,5.0,9.0,79.0,13.0,2.0,18.0,1021.0,135.0,10.0,57.0,9.0,6.0,30.0,6.0,4,18,0,2,0,0
2016-04-19,1618.7000000000003,12.0,6.0,9.0,80.0,12.0,2.0,13.0,1027.0,153.0,10.0,57.0,9.0,7.0,19.0,7.0,4,19,1,2,0,0
2016-04-20,1555.6,13.0,5.0,9.0,81.0,14.0,2.0,16.0,1027.0,164.0,10.0,53.0,9.0,7.0,31.0,7.0,4,20,2,2,0,0
2016-04-21,1571.9,14.0,6.0,10.0,74.0,13.0,3.0,24.0,1023.0,63.0,10.0,48.0,10.0,7.0,39.0,7.0,4,21,3,2,0,0
2016-04-22,1516.0000000000005,10.0,7.0,9.0,83.0,1.0,2.0,22.0,1021.0,58.0,10.0,84.0,9.0,5.0,35.0,5.0,4,22,4,2,0,0
2016-04-23,621.2000000000002,11.0,4.0,8.0,70.0,14.0,2.0,17.0,1022.0,116.0,10.0,40.0,8.0,5.0,26.0,5.0,4,23,5,2,1,0
2016-04-24,586.5999999999999,11.0,6.0,9.0,68.0,10.0,2.0,18.0,1022.0,318.0,10.0,48.0,9.0,6.0,29.0,6.0,4,24,6,2,1,0
2016-04-25,1467.7999999999997,12.0,6.0,9.0,75.0,5.0,2.0,27.0,1013.0,299.0,10.0,67.0,9.0,5.0,40.0,5.0,4,25,0,2,0,0
2016-04-26,1489.8,9.0,4.0,7.0,60.0,14.0,2.0,24.0,1011.0,327.0,10.0,25.0,7.0,3.0,39.0,3.0,4,26,1,2,0,0
2016-04-27,1629.3000000000002,9.0,3.0,6.0,65.0,10.0,2.0,15.0,1014.0,317.0,10.0,32.0,6.0,3.0,24.0,3.0,4,27,2,2,0,0
2016-04-28,1461.8,10.0,1.0,7.0,70.0,15.0,2.0,25.0,1013.0,260.0,9.0,49.0,7.0,3.0,38.0,3.0,4,28,3,2,0,0
2016-04-29,1398.6000000000004,10.0,6.0,7.0,62.0,13.0,2.0,28.0,1012.0,281.0,10.0,37.0,7.0,3.0,42.0,3.0,4,29,4,2,0,0
2016-04-30,20.683099999999992,11.0,4.0,8.0,68.0,15.0,3.0,17.0,1023.0,285.0,10.0,29.0,8.0,5.0,27.0,5.0,4,30,5,2,1,0
2016-05-01,481.5164000000001,11.0,6.0,9.0,86.0,1.0,2.0,20.0,1026.0,204.0,8.0,83.0,9.0,6.0,31.0,6.0,5,1,6,2,1,0
2016-05-02,506.2,12.0,8.0,11.0,84.0,8.0,3.0,28.0,1020.0,240.0,10.0,63.0,11.0,8.0,44.0,8.0,5,2,0,2,0,0
2016-05-03,1393.6000000000001,12.0,7.0,9.0,71.0,14.0,2.0,20.0,1026.0,266.0,10.0,16.0,9.0,6.0,31.0,6.0,5,3,1,2,0,0
2016-05-04,1328.6000000000001,14.0,5.0,10.0,72.0,15.0,4.0,14.0,1025.0,189.0,10.0,13.0,10.0,8.0,22.0,8.0,5,4,2,2,0,0
2016-05-05,1369.6,16.0,4.0,11.0,68.0,14.0,3.0,10.0,1019.0,138.0,10.0,20.0,11.0,10.0,16.0,10.0,5,5,3,2,0,0
2016-05-06,1200.8000000000004,17.0,9.0,13.0,67.0,8.0,3.0,11.0,1010.0,77.0,10.0,61.0,13.0,12.0,20.0,12.0,5,6,4,2,0,0
2016-05-07,536.8999999999999,19.0,11.0,14.0,75.0,11.0,3.0,15.0,1005.0,103.0,10.0,51.0,14.0,13.0,25.0,13.0,5,7,5,2,1,0
2016-05-08,511.3999999999999,21.0,11.0,16.0,69.0,12.0,4.0,22.0,1005.0,99.0,10.0,50.0,16.0,15.0,38.0,15.0,5,8,6,2,1,0
2016-05-09,1415.2000000000003,18.0,13.0,15.0,80.0,4.0,4.0,19.0,1007.0,92.0,10.0,70.0,15.0,15.0,35.0,15.0,5,9,0,2,0,0
2016-05-10,1590.1,16.0,12.0,14.0,93.0,1.0,3.0,8.0,1006.0,74.0,7.0,96.0,14.0,14.0,15.0,14.0,5,10,1,2,0,0
2016-05-11,1582.6999999999998,15.0,13.0,14.0,95.0,1.0,3.0,10.0,1003.0,84.0,7.0,94.0,14.0,13.0,18.0,13.0,5,11,2,2,0,0
2016-05-12,1398.6000000000001,19.0,12.0,15.0,86.0,12.0,4.0,19.0,1003.0,43.0,9.0,46.0,15.0,14.0,32.0,14.0,5,12,3,2,0,0
2016-05-13,1223.5,17.0,9.0,13.0,85.0,11.0,3.0,23.0,1011.0,49.0,10.0,46.0,13.0,11.0,36.0,11.0,5,13,4,2,0,0
2016-05-14,530.6999999999999,13.0,7.0,10.0,75.0,14.0,2.0,13.0,1021.0,142.0,10.0,44.0,10.0,8.0,20.0,8.0,5,14,5,2,1,0
2016-05-15,508.5,14.0,8.0,11.0,75.0,13.0,3.0,13.0,1023.0,297.0,10.0,26.0,11.0,9.0,21.0,9.0,5,15,6,2,1,0
2016-05-16,1306.1000000000004,14.0,7.0,11.0,78.0,15.0,4.0,13.0,1022.0,297.0,10.0,10.0,11.0,10.0,22.0,10.0,5,16,0,2,0,0
2016-05-17,1370.3000000000002,13.0,9.0,12.0,89.0,5.0,3.0,16.0,1016.0,232.0,9.0,71.0,12.0,10.0,26.0,10.0,5,17,1,2,0,0
2016-05-18,1455.5,14.0,10.0,12.0,83.0,10.0,3.0,17.0,1004.0,248.0,9.0,73.0,12.0,10.0,32.0,10.0,5,18,2,2,0,0
2016-05-19,25.0066,15.0,8.0,11.0,81.0,14.0,3.0,15.0,1013.0,193.0,9.0,64.0,11.0,10.0,27.0,10.0,5,19,3,2,0,0
2016-05-20,1250.5938000000003,15.0,9.0,12.0,82.0,13.0,3.0,17.0,1014.0,209.0,9.0,57.0,12.0,10.0,33.0,10.0,5,20,4,2,0,0
2016-05-21,507.0999999999999,16.0,11.0,13.0,82.0,11.0,3.0,17.0,1008.0,189.0,9.0,70.0,13.0,11.0,35.0,11.0,5,21,5,2,1,0
2016-05-22,508.09999999999997,14.0,9.0,12.0,83.0,12.0,3.0,13.0,1008.0,236.0,10.0,45.0,12.0,10.0,22.0,10.0,5,22,6,2,1,0
2016-05-23,1341.1000000000001,14.0,9.0,12.0,79.0,14.0,3.0,13.0,1019.0,259.0,10.0,25.0,12.0,10.0,23.0,10.0,5,23,0,2,0,0
2016-05-24,1315.9999999999998,15.0,8.0,12.0,80.0,16.0,4.0,19.0,1021.0,65.0,10.0,10.0,12.0,10.0,31.0,10.0,5,24,1,2,0,0
2016-05-25,1313.4000000000003,12.0,8.0,10.0,79.0,8.0,2.0,16.0,1018.0,61.0,10.0,61.0,10.0,7.0,26.0,7.0,5,25,2,2,0,0
2016-05-26,1150.0,15.0,7.0,11.0,87.0,16.0,4.0,11.0,1017.0,50.0,10.0,36.0,11.0,10.0,17.0,10.0,5,26,3,2,0,0
2016-05-27,1091.8,17.0,10.0,13.0,88.0,13.0,4.0,13.0,1016.0,67.0,9.0,49.0,13.0,12.0,23.0,12.0,5,27,4,2,0,0
2016-05-28,450.00000000000006,18.0,11.0,14.0,90.0,13.0,3.0,12.0,1015.0,70.0,8.0,44.0,14.0,13.0,22.0,13.0,5,28,5,2,1,0
2016-05-29,452.9,18.0,11.0,14.0,83.0,16.0,4.0,15.0,1015.0,36.0,10.0,20.0,14.0,13.0,24.0,13.0,5,29,6,2,1,0
2016-05-30,463.69999999999993,18.0,11.0,14.0,83.0,16.0,4.0,15.0,1018.0,32.0,10.0,25.0,14.0,13.0,25.0,13.0,5,30,0,2,0,0
2016-05-31,449.1,18.0,12.0,15.0,80.0,14.0,3.0,15.0,1020.0,213.0,10.0,47.0,15.0,14.0,31.0,14.0,5,31,1,2,0,0
2016-06-01,445.00000000000006,17.0,13.0,15.0,83.0,1.0,3.0,20.0,1023.0,84.0,10.0,86.0,15.0,14.0,34.0,14.0,6,1,2,3,0,0
2016-06-02,439.19999999999993,17.0,11.0,13.0,80.0,15.0,3.0,21.0,1022.0,52.0,10.0,50.0,13.0,12.0,31.0,12.0,6,2,3,3,0,0
2016-06-03,425.99999999999994,17.0,8.0,13.0,83.0,11.0,3.0,11.0,1018.0,75.0,10.0,49.0,13.0,12.0,18.0,12.0,6,3,4,3,0,0
2016-06-04,444.8999999999999,18.0,13.0,15.0,89.0,4.0,3.0,3.0,1018.0,196.0,10.0,86.0,15.0,15.0,8.0,15.0,6,4,5,3,1,0
2016-06-05,424.30000000000007,20.0,14.0,17.0,89.0,16.0,4.0,10.0,1020.0,72.0,8.0,53.0,17.0,17.0,18.0,17.0,6,5,6,3,1,0
2016-06-06,1157.0000000000002,21.0,14.0,17.0,87.0,15.0,4.0,13.0,1021.0,124.0,9.0,35.0,17.0,17.0,23.0,17.0,6,6,0,3,0,0
