date,usage_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2016-03-23,300.4498000000001,20.0,7.0,13.0,72.0,13.0,3.0,16.0,1015.0,221.0,10.0,44.0,13.0,12.0,29.0,12.0,3,23,2,2,0,0
2016-03-24,356.8499999999999,15.0,7.0,11.0,81.0,13.0,4.0,16.0,1015.0,86.0,10.0,18.0,11.0,9.0,28.0,9.0,3,24,3,2,0,0
2016-03-25,287.5,20.0,8.0,16.0,78.0,5.0,4.0,20.0,1010.0,262.0,10.0,60.0,16.0,15.0,40.0,15.0,3,25,4,2,0,0
2016-03-26,181.95030000000003,11.0,2.0,7.0,72.0,13.0,3.0,13.0,1026.0,149.0,10.0,8.0,7.0,4.0,21.0,4.0,3,26,5,2,1,0
2016-03-27,231.19989999999996,12.0,5.0,7.0,78.0,10.0,2.0,13.0,1026.0,100.0,10.0,55.0,7.0,5.0,20.0,5.0,3,27,6,2,1,0
2016-03-28,397.0833,14.0,6.0,9.0,81.0,7.0,2.0,21.0,1007.0,186.0,10.0,66.0,9.0,7.0,38.0,7.0,3,28,0,2,0,0
2016-03-29,354.6499999999999,10.0,3.0,7.0,59.0,13.0,3.0,24.0,1017.0,308.0,10.0,0.0,7.0,3.0,43.0,3.0,3,29,1,2,0,0
2016-03-30,373.9665999999999,12.0,1.0,7.0,56.0,13.0,3.0,15.0,1026.0,192.0,10.0,7.0,7.0,4.0,24.0,4.0,3,30,2,2,0,0
2016-03-31,344.5499999999999,20.0,7.0,15.0,76.0,8.0,3.0,24.0,1014.0,201.0,10.0,51.0,15.0,14.0,46.0,14.0,3,31,3,2,0,0
2016-04-01,354.15,23.0,14.0,19.0,82.0,10.0,4.0,21.0,1004.0,227.0,10.0,67.0,19.0,19.0,40.0,19.0,4,1,4,2,0,0
2016-04-02,319.25000000000006,13.0,6.0,11.0,82.0,6.0,3.0,12.0,999.0,206.0,9.0,64.0,11.0,9.0,23.0,9.0,4,2,5,2,1,0
2016-04-03,191.43339999999998,6.0,-1.0,2.0,56.0,13.0,2.0,27.0,1009.0,251.0,9.0,39.0,2.0,-3.0,52.0,-3.0,4,3,6,2,1,0
2016-04-04,300.31649999999996,12.0,-1.0,6.0,80.0,2.0,2.0,12.0,1012.0,170.0,8.0,74.0,6.0,4.0,29.0,4.0,4,4,0,2,0,0
2016-04-05,348.0668,4.0,-4.0,0.0,54.0,13.0,2.0,20.0,1026.0,206.0,10.0,4.0,0.0,-5.0,34.0,-5.0,4,5,1,2,0,0
2016-04-06,352.53340000000003,9.0,-2.0,4.0,57.0,13.0,2.0,15.0,1024.0,168.0,10.0,19.0,4.0,1.0,26.0,1.0,4,6,2,2,0,0
2016-04-07,374.18299999999994,14.0,6.0,11.0,85.0,4.0,3.0,23.0,1002.0,207.0,10.0,76.0,11.0,8.0,45.0,8.0,4,7,3,2,0,0
2016-04-08,333.7335000000001,9.0,2.0,6.0,69.0,11.0,2.0,20.0,1005.0,261.0,10.0,54.0,6.0,2.0,36.0,2.0,4,8,4,2,0,0
2016-04-09,258.0831,6.0,-1.0,2.0,81.0,1.0,1.0,16.0,1009.0,168.0,6.0,86.0,2.0,-1.0,27.0,-1.0,4,9,5,2,1,0
2016-04-10,266.03360000000004,8.0,-3.0,2.0,77.0,13.0,2.0,14.0,1026.0,253.0,10.0,20.0,2.0,-2.0,25.0,-2.0,4,10,6,2,1,0
2016-04-11,362.06669999999997,16.0,2.0,10.0,79.0,13.0,2.0,19.0,1021.0,191.0,10.0,60.0,10.0,8.0,35.0,8.0,4,11,0,2,0,0
2016-04-12,355.40000000000003,15.0,7.0,12.0,78.0,11.0,3.0,18.0,1018.0,255.0,9.0,50.0,12.0,10.0,33.0,10.0,4,12,1,2,0,0
2016-04-13,297.3332,14.0,4.0,9.0,72.0,12.0,2.0,11.0,1027.0,240.0,9.0,60.0,9.0,7.0,21.0,7.0,4,13,2,2,0,0
2016-04-14,336.83340000000004,17.0,4.0,9.0,72.0,12.0,2.0,12.0,1026.0,219.0,9.0,53.0,9.0,8.0,19.0,8.0,4,14,3,2,0,0
2016-04-15,312.43350000000004,15.0,4.0,9.0,77.0,13.0,2.0,10.0,1029.0,156.0,10.0,56.0,9.0,8.0,18.0,8.0,4,15,4,2,0,0
2016-04-16,197.30000000000004,16.0,5.0,11.0,77.0,11.0,3.0,13.0,1029.0,169.0,10.0,62.0,11.0,9.0,22.0,9.0,4,16,5,2,1,0
2016-04-17,219.9332,20.0,5.0,12.0,72.0,11.0,3.0,10.0,1028.0,235.0,9.0,56.0,12.0,11.0,18.0,11.0,4,17,6,2,1,0
2016-04-18,295.1,23.0,6.0,15.0,69.0,12.0,3.0,10.0,1021.0,205.0,10.0,46.0,15.0,14.0,17.0,14.0,4,18,0,2,0,0
2016-04-19,357.8666999999999,19.0,9.0,14.0,77.0,12.0,3.0,13.0,1018.0,162.0,9.0,54.0,14.0,13.0,29.0,13.0,4,19,1,2,0,0
2016-04-20,373.33309999999994,18.0,7.0,12.0,76.0,11.0,3.0,13.0,1022.0,173.0,9.0,56.0,12.0,11.0,22.0,11.0,4,20,2,2,0,0
2016-04-21,321.8168999999999,21.0,7.0,14.0,69.0,10.0,3.0,15.0,1019.0,228.0,10.0,37.0,14.0,13.0,26.0,13.0,4,21,3,2,0,0
2016-04-22,290.7832,24.0,15.0,19.0,82.0,8.0,4.0,13.0,1012.0,232.0,10.0,73.0,19.0,19.0,25.0,19.0,4,22,4,2,0,0
2016-04-23,189.2834,19.0,10.0,16.0,72.0,12.0,4.0,17.0,1012.0,331.0,8.0,44.0,16.0,15.0,30.0,15.0,4,23,5,2,1,0
2016-04-24,175.28340000000003,18.0,7.0,12.0,53.0,13.0,4.0,10.0,1018.0,264.0,10.0,4.0,12.0,11.0,19.0,11.0,4,24,6,2,1,0
2016-04-25,338.96650000000005,22.0,8.0,15.0,66.0,13.0,4.0,6.0,1015.0,213.0,10.0,22.0,15.0,15.0,14.0,15.0,4,25,0,2,0,0
2016-04-26,342.06659999999994,25.0,10.0,16.0,83.0,8.0,4.0,15.0,1007.0,176.0,9.0,72.0,17.0,16.0,27.0,16.0,4,26,1,2,0,0
2016-04-27,340.13329999999996,14.0,8.0,10.0,76.0,6.0,3.0,10.0,1013.0,151.0,10.0,63.0,10.0,9.0,17.0,9.0,4,27,2,2,0,0
2016-04-28,327.13339999999994,12.0,7.0,9.0,71.0,6.0,2.0,10.0,1017.0,101.0,9.0,72.0,9.0,8.0,17.0,8.0,4,28,3,2,0,0
2016-04-29,347.0332000000001,11.0,7.0,9.0,83.0,2.0,2.0,12.0,1019.0,82.0,8.0,81.0,9.0,7.0,19.0,7.0,4,29,4,2,0,0
2016-04-30,211.1333,14.0,6.0,10.0,74.0,14.0,3.0,9.0,1023.0,111.0,10.0,54.0,10.0,9.0,15.0,9.0,4,30,5,2,1,0
2016-05-01,168.2168,10.0,8.0,9.0,90.0,1.0,2.0,10.0,1021.0,107.0,8.0,99.0,9.0,7.0,15.0,7.0,5,1,6,2,1,0
2016-05-02,336.79990000000004,17.0,7.0,12.0,90.0,5.0,3.0,7.0,1015.0,122.0,7.0,84.0,12.0,11.0,15.0,11.0,5,2,0,2,0,0
2016-05-03,349.14979999999997,13.0,9.0,11.0,94.0,1.0,3.0,12.0,1010.0,84.0,4.0,97.0,11.0,10.0,20.0,10.0,5,3,1,2,0,0
2016-05-04,279.9167,11.0,7.0,9.0,94.0,1.0,2.0,14.0,1008.0,74.0,7.0,100.0,9.0,7.0,23.0,7.0,5,4,2,2,0,0
2016-05-05,278.08360000000005,11.0,7.0,9.0,90.0,1.0,2.0,14.0,1005.0,45.0,8.0,100.0,9.0,7.0,26.0,7.0,5,5,3,2,0,0
2016-05-06,346.7001,12.0,8.0,10.0,94.0,1.0,2.0,18.0,1006.0,70.0,7.0,98.0,10.0,7.0,33.0,7.0,5,6,4,2,0,0
2016-05-07,216.81660000000002,15.0,9.0,11.0,89.0,5.0,3.0,9.0,1008.0,119.0,9.0,75.0,11.0,10.0,16.0,10.0,5,7,5,2,1,0
2016-05-08,191.13350000000003,17.0,8.0,12.0,73.0,13.0,3.0,16.0,1008.0,265.0,8.0,29.0,12.0,11.0,30.0,11.0,5,8,6,2,1,0
2016-05-09,366.6665,20.0,7.0,14.0,66.0,15.0,4.0,18.0,1017.0,244.0,10.0,12.0,14.0,13.0,30.0,13.0,5,9,0,2,0,0
2016-05-10,348.06669999999997,13.0,8.0,11.0,73.0,11.0,3.0,10.0,1023.0,181.0,8.0,45.0,11.0,10.0,18.0,10.0,5,10,1,2,0,0
2016-05-11,322.13319999999993,21.0,9.0,15.0,75.0,15.0,5.0,6.0,1021.0,197.0,10.0,34.0,15.0,15.0,10.0,15.0,5,11,2,2,0,0
2016-05-12,309.59980000000013,24.0,11.0,17.0,80.0,15.0,5.0,8.0,1019.0,149.0,7.0,10.0,18.0,17.0,15.0,17.0,5,12,3,2,0,0
2016-05-13,360.54980000000006,18.0,14.0,16.0,94.0,4.0,4.0,10.0,1011.0,216.0,6.0,71.0,16.0,16.0,17.0,16.0,5,13,4,2,0,0
2016-05-14,242.36679999999998,22.0,11.0,16.0,76.0,13.0,4.0,13.0,1007.0,238.0,10.0,32.0,16.0,15.0,25.0,15.0,5,14,5,2,1,0
2016-05-15,249.5166,12.0,6.0,9.0,67.0,14.0,2.0,21.0,1012.0,280.0,10.0,25.0,9.0,7.0,41.0,7.0,5,15,6,2,1,0
2016-05-16,343.28330000000005,16.0,4.0,10.0,64.0,15.0,3.0,20.0,1020.0,267.0,10.0,18.0,10.0,8.0,38.0,8.0,5,16,0,2,0,0
2016-05-17,352.9334,15.0,8.0,11.0,83.0,4.0,3.0,10.0,1022.0,236.0,9.0,71.0,11.0,10.0,17.0,10.0,5,17,1,2,0,0
2016-05-18,335.0333,16.0,8.0,12.0,84.0,15.0,3.0,10.0,1019.0,61.0,10.0,51.0,12.0,11.0,18.0,11.0,5,18,2,2,0,0
2016-05-19,312.5168,20.0,11.0,15.0,80.0,14.0,4.0,9.0,1018.0,189.0,8.0,57.0,15.0,15.0,15.0,15.0,5,19,3,2,0,0
2016-05-20,342.33360000000005,22.0,11.0,16.0,79.0,14.0,4.0,9.0,1022.0,216.0,8.0,60.0,17.0,16.0,17.0,16.0,5,20,4,2,0,0
2016-05-21,169.71679999999998,17.0,11.0,14.0,79.0,10.0,3.0,9.0,1017.0,174.0,9.0,68.0,14.0,14.0,18.0,14.0,5,21,5,2,1,0
2016-05-22,160.88320000000004,18.0,10.0,14.0,85.0,6.0,3.0,8.0,1011.0,135.0,7.0,82.0,14.0,13.0,16.0,13.0,5,22,6,2,1,0
2016-05-23,275.11659999999995,23.0,10.0,16.0,81.0,10.0,4.0,7.0,1013.0,152.0,8.0,45.0,17.0,16.0,16.0,16.0,5,23,0,2,0,0
2016-05-24,282.4499,24.0,12.0,18.0,84.0,13.0,4.0,7.0,1014.0,212.0,8.0,47.0,18.0,18.0,16.0,18.0,5,24,1,2,0,0
2016-05-25,276.18320000000006,28.0,14.0,21.0,68.0,14.0,5.0,11.0,1018.0,249.0,10.0,15.0,22.0,21.0,21.0,21.0,5,25,2,2,0,0
2016-05-26,308.76700000000005,28.0,17.0,23.0,80.0,15.0,6.0,12.0,1018.0,213.0,10.0,11.0,23.0,23.0,25.0,23.0,5,26,3,2,0,0
2016-05-27,425.8332,29.0,19.0,24.0,82.0,12.0,5.0,13.0,1018.0,197.0,9.0,30.0,27.0,24.0,26.0,27.0,5,27,4,2,0,0
2016-05-28,385.16689999999994,30.0,21.0,25.0,79.0,15.0,6.0,14.0,1020.0,207.0,10.0,15.0,28.0,25.0,25.0,28.0,5,28,5,2,1,0
2016-05-29,358.84999999999997,29.0,20.0,24.0,81.0,14.0,6.0,11.0,1020.0,204.0,9.0,29.0,26.0,24.0,19.0,26.0,5,29,6,2,1,0
2016-05-30,404.01669999999996,26.0,19.0,22.0,91.0,9.0,5.0,9.0,1016.0,236.0,6.0,75.0,24.0,22.0,19.0,24.0,5,30,0,2,0,0
2016-05-31,419.91659999999996,29.0,19.0,23.0,80.0,14.0,5.0,9.0,1015.0,180.0,8.0,62.0,24.0,23.0,17.0,24.0,5,31,1,2,0,0
2016-06-01,295.59999999999997,27.0,17.0,22.0,78.0,15.0,5.0,10.0,1019.0,104.0,9.0,27.0,24.0,22.0,19.0,24.0,6,1,2,3,0,0
2016-06-02,270.0167,25.0,16.0,20.0,85.0,14.0,5.0,10.0,1019.0,94.0,8.0,30.0,20.0,20.0,19.0,20.0,6,2,3,3,0,0
2016-06-03,267.7999000000001,22.0,17.0,19.0,92.0,1.0,4.0,5.0,1017.0,131.0,6.0,89.0,19.0,19.0,11.0,19.0,6,3,4,3,0,0
