date,usage_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2016-01-23,2068.7500999999997,-2.0,-4.0,-3.0,93.0,1.0,1.0,33.0,1006.0,44.0,1.0,99.0,-3.0,-11.0,60.0,-11.0,1,23,5,1,1,0
2016-01-24,1795.5500999999997,-2.0,-10.0,-6.0,86.0,10.0,2.0,17.0,1016.0,313.0,9.0,16.0,-6.0,-12.0,30.0,-12.0,1,24,6,1,1,0
2016-01-25,2357.0334000000003,-1.0,-11.0,-5.0,86.0,10.0,1.0,8.0,1025.0,230.0,10.0,18.0,-5.0,-8.0,15.0,-8.0,1,25,0,1,0,0
2016-01-26,2276.8665,6.0,-3.0,2.0,96.0,1.0,1.0,14.0,1018.0,217.0,8.0,77.0,2.0,-2.0,28.0,-2.0,1,26,1,1,0,0
2016-01-27,2199.7665000000006,3.0,-5.0,1.0,93.0,10.0,2.0,14.0,1019.0,294.0,8.0,26.0,1.0,-3.0,27.0,-3.0,1,27,2,1,0,0
2016-01-28,2383.266599999999,2.0,-10.0,-4.0,90.0,10.0,2.0,5.0,1013.0,223.0,8.0,14.0,-4.0,-6.0,11.0,-6.0,1,28,3,1,0,0
2016-01-29,2317.1335000000004,2.0,-7.0,-3.0,90.0,6.0,1.0,15.0,1003.0,282.0,9.0,36.0,-3.0,-7.0,28.0,-7.0,1,29,4,1,0,0
2016-01-30,1450.9497999999996,1.0,-7.0,-3.0,87.0,10.0,2.0,12.0,1017.0,237.0,10.0,8.0,-3.0,-7.0,22.0,-7.0,1,30,5,1,1,0
2016-01-31,1307.3503,6.0,-1.0,3.0,97.0,4.0,1.0,11.0,1013.0,220.0,8.0,58.0,3.0,-0.0,22.0,-0.0,1,31,6,1,1,0
2016-02-01,1974.9668000000001,9.0,2.0,6.0,95.0,4.0,2.0,13.0,1012.0,246.0,10.0,73.0,6.0,3.0,27.0,3.0,2,1,0,1,0,0
2016-02-02,1994.6499000000001,8.0,-1.0,3.0,89.0,10.0,2.0,9.0,1026.0,219.0,9.0,5.0,3.0,1.0,18.0,1.0,2,2,1,1,0,0
2016-02-03,1991.2333999999998,14.0,2.0,10.0,94.0,1.0,2.0,19.0,1017.0,164.0,7.0,84.0,10.0,7.0,38.0,7.0,2,3,2,1,0,0
2016-02-04,1835.6333,14.0,6.0,10.0,84.0,10.0,2.0,13.0,1016.0,252.0,8.0,72.0,10.0,8.0,22.0,8.0,2,4,3,1,0,0
2016-02-05,2069.4167,6.0,-2.0,1.0,88.0,8.0,1.0,16.0,1022.0,212.0,7.0,49.0,1.0,-3.0,30.0,-3.0,2,5,4,1,0,0
2016-02-06,1431.6666000000002,3.0,-4.0,-1.0,78.0,8.0,1.0,9.0,1028.0,233.0,10.0,43.0,-1.0,-4.0,18.0,-4.0,2,6,5,1,1,0
2016-02-07,1359.3500000000001,6.0,-3.0,2.0,81.0,9.0,1.0,8.0,1020.0,138.0,10.0,20.0,2.0,-0.0,15.0,-0.0,2,7,6,1,1,0
2016-02-08,2134.5666000000006,2.0,-2.0,1.0,84.0,1.0,1.0,17.0,1008.0,53.0,9.0,85.0,1.0,-4.0,30.0,-4.0,2,8,0,1,0,0
2016-02-09,2233.8502,1.0,-3.0,-1.0,91.0,1.0,1.0,9.0,1004.0,87.0,5.0,100.0,-1.0,-4.0,17.0,-4.0,2,9,1,1,0,0
2016-02-10,2276.2666999999997,1.0,-4.0,-1.0,87.0,9.0,1.0,19.0,1006.0,269.0,5.0,64.0,-1.0,-6.0,32.0,-6.0,2,10,2,1,0,0
2016-02-11,2492.5833,-4.0,-8.0,-6.0,75.0,4.0,1.0,24.0,1016.0,283.0,7.0,57.0,-6.0,-14.0,46.0,-14.0,2,11,3,1,0,0
2016-02-12,2589.7834999999986,-4.0,-11.0,-7.0,59.0,4.0,1.0,13.0,1021.0,263.0,10.0,58.0,-7.0,-13.0,21.0,-13.0,2,12,4,1,0,0
2016-02-13,1804.8335000000002,-7.0,-14.0,-10.0,59.0,2.0,1.0,25.0,1020.0,297.0,5.0,82.0,-10.0,-18.0,44.0,-18.0,2,13,5,1,1,0
2016-02-14,1889.05,-8.0,-16.0,-12.0,48.0,11.0,1.0,14.0,1033.0,296.0,10.0,30.0,-12.0,-19.0,25.0,-19.0,2,14,6,1,1,0
2016-02-15,2740.2167,3.0,-10.0,-4.0,74.0,1.0,1.0,9.0,1029.0,102.0,8.0,84.0,-4.0,-7.0,15.0,-7.0,2,15,0,1,0,0
2016-02-16,2009.7666999999997,13.0,0.0,7.0,93.0,2.0,2.0,24.0,1007.0,209.0,9.0,74.0,7.0,3.0,52.0,3.0,2,16,1,1,0,0
2016-02-17,2123.9669,5.0,-2.0,1.0,86.0,8.0,1.0,13.0,1018.0,281.0,9.0,49.0,1.0,-3.0,26.0,-3.0,2,17,2,1,0,0
2016-02-18,2286.9333,1.0,-4.0,-2.0,71.0,11.0,2.0,16.0,1031.0,336.0,10.0,5.0,-2.0,-7.0,26.0,-7.0,2,18,3,1,0,0
2016-02-19,2338.832999999999,4.0,-4.0,-0.0,57.0,4.0,1.0,12.0,1031.0,182.0,10.0,51.0,-0.0,-4.0,19.0,-4.0,2,19,4,1,0,0
2016-02-20,1357.7169999999999,14.0,2.0,8.0,80.0,10.0,2.0,19.0,1015.0,223.0,10.0,39.0,8.0,5.0,36.0,5.0,2,20,5,1,1,0
2016-02-21,1172.3833000000004,12.0,3.0,8.0,84.0,10.0,2.0,11.0,1014.0,192.0,10.0,57.0,8.0,6.0,19.0,6.0,2,21,6,1,1,0
2016-02-22,2052.4330999999997,11.0,0.0,5.0,75.0,11.0,2.0,9.0,1021.0,139.0,10.0,25.0,5.0,3.0,16.0,3.0,2,22,0,1,0,0
2016-02-23,2075.6166000000003,5.0,1.0,3.0,87.0,1.0,1.0,22.0,1023.0,60.0,8.0,85.0,3.0,-2.0,37.0,-2.0,2,23,1,1,0,0
2016-02-24,2037.2332999999999,17.0,4.0,10.0,95.0,1.0,3.0,25.0,1007.0,113.0,8.0,98.0,10.0,8.0,52.0,8.0,2,24,2,1,0,0
2016-02-25,1836.1832,15.0,2.0,8.0,79.0,2.0,2.0,27.0,995.0,242.0,9.0,72.0,8.0,4.0,49.0,4.0,2,25,3,1,0,0
2016-02-26,2158.8334,3.0,-2.0,0.0,58.0,11.0,2.0,22.0,1013.0,305.0,9.0,15.0,0.0,-5.0,39.0,-5.0,2,26,4,1,0,0
2016-02-27,1468.0666,4.0,-2.0,0.0,57.0,11.0,1.0,14.0,1019.0,252.0,10.0,30.0,0.0,-3.0,22.0,-3.0,2,27,5,1,1,0
2016-02-28,1272.5833,14.0,1.0,7.0,75.0,11.0,3.0,19.0,1014.0,225.0,10.0,11.0,7.0,3.0,35.0,3.0,2,28,6,1,1,0
2016-02-29,1957.3670000000002,13.0,6.0,10.0,78.0,10.0,2.0,22.0,1008.0,244.0,9.0,17.0,10.0,7.0,41.0,7.0,2,29,0,1,0,0
2016-03-01,1809.7169000000001,11.0,3.0,7.0,77.0,11.0,3.0,17.0,1016.0,142.0,10.0,23.0,7.0,4.0,29.0,4.0,3,1,1,2,0,0
2016-03-02,1790.5333,13.0,-1.0,5.0,67.0,11.0,1.0,26.0,1009.0,284.0,9.0,32.0,5.0,0.0,48.0,0.0,3,2,2,2,0,0
2016-03-03,2156.7834,3.0,-2.0,-0.0,44.0,7.0,1.0,9.0,1024.0,264.0,10.0,51.0,-0.0,-3.0,14.0,-3.0,3,3,3,2,0,0
2016-03-04,2207.6000000000004,2.0,-1.0,-0.0,81.0,6.0,1.0,16.0,1019.0,94.0,6.0,57.0,-0.0,-4.0,25.0,-4.0,3,4,4,2,0,0
2016-03-05,1383.4332,5.0,-3.0,1.0,62.0,8.0,1.0,8.0,1022.0,233.0,10.0,33.0,1.0,-2.0,14.0,-2.0,3,5,5,2,1,0
2016-03-06,1363.1334,7.0,-2.0,2.0,60.0,11.0,2.0,7.0,1025.0,183.0,10.0,35.0,2.0,0.0,12.0,0.0,3,6,6,2,1,0
2016-03-07,1971.6834,13.0,0.0,6.0,79.0,11.0,3.0,16.0,1022.0,222.0,10.0,23.0,6.0,4.0,29.0,4.0,3,7,0,2,0,0
2016-03-08,1728.2666999999997,20.0,6.0,13.0,76.0,11.0,4.0,8.0,1020.0,235.0,10.0,32.0,13.0,12.0,15.0,12.0,3,8,1,2,0,0
2016-03-09,1723.3835,23.0,8.0,15.0,70.0,11.0,5.0,11.0,1019.0,195.0,10.0,13.0,16.0,15.0,21.0,15.0,3,9,2,2,0,0
2016-03-10,1843.3332000000005,24.0,13.0,18.0,78.0,11.0,4.0,13.0,1015.0,245.0,10.0,44.0,19.0,18.0,25.0,18.0,3,10,3,2,0,0
2016-03-11,1738.7167999999997,17.0,7.0,14.0,73.0,12.0,3.0,15.0,1021.0,323.0,10.0,33.0,14.0,13.0,26.0,13.0,3,11,4,2,0,0
2016-03-12,1075.2501,15.0,4.0,9.0,70.0,11.0,2.0,11.0,1024.0,186.0,10.0,20.0,9.0,8.0,17.0,8.0,3,12,5,2,1,0
2016-03-13,972.4164999999998,14.0,9.0,11.0,80.0,3.0,3.0,10.0,1018.0,174.0,9.0,69.0,11.0,10.0,18.0,10.0,3,13,6,2,1,0
2016-03-14,1844.4,9.0,6.0,7.0,87.0,1.0,2.0,23.0,1016.0,67.0,8.0,98.0,7.0,3.0,41.0,3.0,3,14,0,2,0,0
2016-03-15,1677.4834000000005,13.0,7.0,9.0,88.0,6.0,2.0,14.0,1010.0,168.0,10.0,76.0,9.0,7.0,22.0,7.0,3,15,1,2,0,0
2016-03-16,1743.7166,18.0,8.0,12.0,84.0,10.0,3.0,10.0,1010.0,196.0,9.0,38.0,12.0,11.0,17.0,11.0,3,16,2,2,0,0
2016-03-17,1671.2332000000001,16.0,6.0,10.0,72.0,11.0,3.0,12.0,1011.0,233.0,7.0,29.0,10.0,9.0,24.0,9.0,3,17,3,2,0,0
2016-03-18,1654.3832,13.0,4.0,9.0,63.0,12.0,2.0,19.0,1012.0,256.0,10.0,25.0,9.0,6.0,37.0,6.0,3,18,4,2,0,0
2016-03-19,1158.9999999999998,6.0,1.0,4.0,57.0,9.0,1.0,9.0,1019.0,239.0,9.0,47.0,4.0,2.0,14.0,2.0,3,19,5,2,1,0
2016-03-20,1220.9998000000003,3.0,0.0,2.0,63.0,5.0,1.0,17.0,1018.0,65.0,6.0,69.0,2.0,-3.0,26.0,-3.0,3,20,6,2,1,0
2016-03-21,1913.6998999999998,7.0,0.0,3.0,67.0,12.0,2.0,17.0,1013.0,298.0,9.0,26.0,3.0,-1.0,31.0,-1.0,3,21,0,2,0,0
2016-03-22,1808.4835,11.0,-0.0,6.0,62.0,13.0,3.0,17.0,1020.0,233.0,10.0,18.0,6.0,2.0,29.0,2.0,3,22,1,2,0,0
2016-03-23,1650.65,20.0,7.0,13.0,72.0,13.0,3.0,16.0,1015.0,221.0,10.0,44.0,13.0,12.0,29.0,12.0,3,23,2,2,0,0
2016-03-24,1615.8666000000003,15.0,7.0,11.0,81.0,13.0,4.0,16.0,1015.0,86.0,10.0,18.0,11.0,9.0,28.0,9.0,3,24,3,2,0,0
2016-03-25,1654.3001,20.0,8.0,16.0,78.0,5.0,4.0,20.0,1010.0,262.0,10.0,60.0,16.0,15.0,40.0,15.0,3,25,4,2,0,0
2016-03-26,1082.2332000000001,11.0,2.0,7.0,72.0,13.0,3.0,13.0,1026.0,149.0,10.0,8.0,7.0,4.0,21.0,4.0,3,26,5,2,1,0
2016-03-27,990.4332999999999,12.0,5.0,7.0,78.0,10.0,2.0,13.0,1026.0,100.0,10.0,55.0,7.0,5.0,20.0,5.0,3,27,6,2,1,0
2016-03-28,1665.4168000000002,14.0,6.0,9.0,81.0,7.0,2.0,21.0,1007.0,186.0,10.0,66.0,9.0,7.0,38.0,7.0,3,28,0,2,0,0
2016-03-29,1677.0499,10.0,3.0,7.0,59.0,13.0,3.0,24.0,1017.0,308.0,10.0,0.0,7.0,3.0,43.0,3.0,3,29,1,2,0,0
2016-03-30,1753.6830000000002,12.0,1.0,7.0,56.0,13.0,3.0,15.0,1026.0,192.0,10.0,7.0,7.0,4.0,24.0,4.0,3,30,2,2,0,0
2016-03-31,1708.9832,20.0,7.0,15.0,76.0,8.0,3.0,24.0,1014.0,201.0,10.0,51.0,15.0,14.0,46.0,14.0,3,31,3,2,0,0
2016-04-01,1692.6332,23.0,14.0,19.0,82.0,10.0,4.0,21.0,1004.0,227.0,10.0,67.0,19.0,19.0,40.0,19.0,4,1,4,2,0,0
2016-04-02,1063.8833,13.0,6.0,11.0,82.0,6.0,3.0,12.0,999.0,206.0,9.0,64.0,11.0,9.0,23.0,9.0,4,2,5,2,1,0
2016-04-03,1057.8500000000001,6.0,-1.0,2.0,56.0,13.0,2.0,27.0,1009.0,251.0,9.0,39.0,2.0,-3.0,52.0,-3.0,4,3,6,2,1,0
2016-04-04,1825.8833000000002,12.0,-1.0,6.0,80.0,2.0,2.0,12.0,1012.0,170.0,8.0,74.0,6.0,4.0,29.0,4.0,4,4,0,2,0,0
2016-04-05,1948.2666000000002,4.0,-4.0,0.0,54.0,13.0,2.0,20.0,1026.0,206.0,10.0,4.0,0.0,-5.0,34.0,-5.0,4,5,1,2,0,0
2016-04-06,1943.8001,9.0,-2.0,4.0,57.0,13.0,2.0,15.0,1024.0,168.0,10.0,19.0,4.0,1.0,26.0,1.0,4,6,2,2,0,0
2016-04-07,1716.7001,14.0,6.0,11.0,85.0,4.0,3.0,23.0,1002.0,207.0,10.0,76.0,11.0,8.0,45.0,8.0,4,7,3,2,0,0
2016-04-08,1763.5832,9.0,2.0,6.0,69.0,11.0,2.0,20.0,1005.0,261.0,10.0,54.0,6.0,2.0,36.0,2.0,4,8,4,2,0,0
2016-04-09,1240.1831999999997,6.0,-1.0,2.0,81.0,1.0,1.0,16.0,1009.0,168.0,6.0,86.0,2.0,-1.0,27.0,-1.0,4,9,5,2,1,0
2016-04-10,1134.1833999999997,8.0,-3.0,2.0,77.0,13.0,2.0,14.0,1026.0,253.0,10.0,20.0,2.0,-2.0,25.0,-2.0,4,10,6,2,1,0
2016-04-11,1814.2332,16.0,2.0,10.0,79.0,13.0,2.0,19.0,1021.0,191.0,10.0,60.0,10.0,8.0,35.0,8.0,4,11,0,2,0,0
2016-04-12,1655.1000000000004,15.0,7.0,12.0,78.0,11.0,3.0,18.0,1018.0,255.0,9.0,50.0,12.0,10.0,33.0,10.0,4,12,1,2,0,0
2016-04-13,1750.7167,14.0,4.0,9.0,72.0,12.0,2.0,11.0,1027.0,240.0,9.0,60.0,9.0,7.0,21.0,7.0,4,13,2,2,0,0
2016-04-14,1702.6668,17.0,4.0,9.0,72.0,12.0,2.0,12.0,1026.0,219.0,9.0,53.0,9.0,8.0,19.0,8.0,4,14,3,2,0,0
2016-04-15,1663.6833000000004,15.0,4.0,9.0,77.0,13.0,2.0,10.0,1029.0,156.0,10.0,56.0,9.0,8.0,18.0,8.0,4,15,4,2,0,0
2016-04-16,1069.0832,16.0,5.0,11.0,77.0,11.0,3.0,13.0,1029.0,169.0,10.0,62.0,11.0,9.0,22.0,9.0,4,16,5,2,1,0
2016-04-17,999.4003,20.0,5.0,12.0,72.0,11.0,3.0,10.0,1028.0,235.0,9.0,56.0,12.0,11.0,18.0,11.0,4,17,6,2,1,0
2016-04-18,1724.8999,23.0,6.0,15.0,69.0,12.0,3.0,10.0,1021.0,205.0,10.0,46.0,15.0,14.0,17.0,14.0,4,18,0,2,0,0
2016-04-19,1756.8668999999998,19.0,9.0,14.0,77.0,12.0,3.0,13.0,1018.0,162.0,9.0,54.0,14.0,13.0,29.0,13.0,4,19,1,2,0,0
2016-04-20,1686.9165999999998,18.0,7.0,12.0,76.0,11.0,3.0,13.0,1022.0,173.0,9.0,56.0,12.0,11.0,22.0,11.0,4,20,2,2,0,0
2016-04-21,1605.5163999999997,21.0,7.0,14.0,69.0,10.0,3.0,15.0,1019.0,228.0,10.0,37.0,14.0,13.0,26.0,13.0,4,21,3,2,0,0
2016-04-22,1698.1834999999999,24.0,15.0,19.0,82.0,8.0,4.0,13.0,1012.0,232.0,10.0,73.0,19.0,19.0,25.0,19.0,4,22,4,2,0,0
2016-04-23,1134.2836,19.0,10.0,16.0,72.0,12.0,4.0,17.0,1012.0,331.0,8.0,44.0,16.0,15.0,30.0,15.0,4,23,5,2,1,0
2016-04-24,960.8167000000001,18.0,7.0,12.0,53.0,13.0,4.0,10.0,1018.0,264.0,10.0,4.0,12.0,11.0,19.0,11.0,4,24,6,2,1,0
2016-04-25,1685.5665,22.0,8.0,15.0,66.0,13.0,4.0,6.0,1015.0,213.0,10.0,22.0,15.0,15.0,14.0,15.0,4,25,0,2,0,0
2016-04-26,1678.3666999999998,25.0,10.0,16.0,83.0,8.0,4.0,15.0,1007.0,176.0,9.0,72.0,17.0,16.0,27.0,16.0,4,26,1,2,0,0
2016-04-27,1687.3,14.0,8.0,10.0,76.0,6.0,3.0,10.0,1013.0,151.0,10.0,63.0,10.0,9.0,17.0,9.0,4,27,2,2,0,0
2016-04-28,1679.6332000000004,12.0,7.0,9.0,71.0,6.0,2.0,10.0,1017.0,101.0,9.0,72.0,9.0,8.0,17.0,8.0,4,28,3,2,0,0
2016-04-29,1709.0668,11.0,7.0,9.0,83.0,2.0,2.0,12.0,1019.0,82.0,8.0,81.0,9.0,7.0,19.0,7.0,4,29,4,2,0,0
2016-04-30,1090.6331999999998,14.0,6.0,10.0,74.0,14.0,3.0,9.0,1023.0,111.0,10.0,54.0,10.0,9.0,15.0,9.0,4,30,5,2,1,0
2016-05-01,1036.0165000000002,10.0,8.0,9.0,90.0,1.0,2.0,10.0,1021.0,107.0,8.0,99.0,9.0,7.0,15.0,7.0,5,1,6,2,1,0
2016-05-02,1761.1833999999997,17.0,7.0,12.0,90.0,5.0,3.0,7.0,1015.0,122.0,7.0,84.0,12.0,11.0,15.0,11.0,5,2,0,2,0,0
2016-05-03,1679.8169000000003,13.0,9.0,11.0,94.0,1.0,3.0,12.0,1010.0,84.0,4.0,97.0,11.0,10.0,20.0,10.0,5,3,1,2,0,0
2016-05-04,1638.0498,11.0,7.0,9.0,94.0,1.0,2.0,14.0,1008.0,74.0,7.0,100.0,9.0,7.0,23.0,7.0,5,4,2,2,0,0
2016-05-05,1734.65,11.0,7.0,9.0,90.0,1.0,2.0,14.0,1005.0,45.0,8.0,100.0,9.0,7.0,26.0,7.0,5,5,3,2,0,0
2016-05-06,1759.4333999999997,12.0,8.0,10.0,94.0,1.0,2.0,18.0,1006.0,70.0,7.0,98.0,10.0,7.0,33.0,7.0,5,6,4,2,0,0
2016-05-07,1162.2334999999998,15.0,9.0,11.0,89.0,5.0,3.0,9.0,1008.0,119.0,9.0,75.0,11.0,10.0,16.0,10.0,5,7,5,2,1,0
2016-05-08,936.083,17.0,8.0,12.0,73.0,13.0,3.0,16.0,1008.0,265.0,8.0,29.0,12.0,11.0,30.0,11.0,5,8,6,2,1,0
2016-05-09,1737.1165,20.0,7.0,14.0,66.0,15.0,4.0,18.0,1017.0,244.0,10.0,12.0,14.0,13.0,30.0,13.0,5,9,0,2,0,0
2016-05-10,1735.7168000000001,13.0,8.0,11.0,73.0,11.0,3.0,10.0,1023.0,181.0,8.0,45.0,11.0,10.0,18.0,10.0,5,10,1,2,0,0
2016-05-11,1737.0169999999998,21.0,9.0,15.0,75.0,15.0,5.0,6.0,1021.0,197.0,10.0,34.0,15.0,15.0,10.0,15.0,5,11,2,2,0,0
2016-05-12,1915.7667,24.0,11.0,17.0,80.0,15.0,5.0,8.0,1019.0,149.0,7.0,10.0,18.0,17.0,15.0,17.0,5,12,3,2,0,0
2016-05-13,1746.6666,18.0,14.0,16.0,94.0,4.0,4.0,10.0,1011.0,216.0,6.0,71.0,16.0,16.0,17.0,16.0,5,13,4,2,0,0
2016-05-14,1147.2667,22.0,11.0,16.0,76.0,13.0,4.0,13.0,1007.0,238.0,10.0,32.0,16.0,15.0,25.0,15.0,5,14,5,2,1,0
2016-05-15,1089.1333000000002,12.0,6.0,9.0,67.0,14.0,2.0,21.0,1012.0,280.0,10.0,25.0,9.0,7.0,41.0,7.0,5,15,6,2,1,0
2016-05-16,1801.5166000000002,16.0,4.0,10.0,64.0,15.0,3.0,20.0,1020.0,267.0,10.0,18.0,10.0,8.0,38.0,8.0,5,16,0,2,0,0
2016-05-17,1767.0002000000002,15.0,8.0,11.0,83.0,4.0,3.0,10.0,1022.0,236.0,9.0,71.0,11.0,10.0,17.0,10.0,5,17,1,2,0,0
2016-05-18,1759.5669000000003,16.0,8.0,12.0,84.0,15.0,3.0,10.0,1019.0,61.0,10.0,51.0,12.0,11.0,18.0,11.0,5,18,2,2,0,0
2016-05-19,1715.1333,20.0,11.0,15.0,80.0,14.0,4.0,9.0,1018.0,189.0,8.0,57.0,15.0,15.0,15.0,15.0,5,19,3,2,0,0
2016-05-20,1727.6831,22.0,11.0,16.0,79.0,14.0,4.0,9.0,1022.0,216.0,8.0,60.0,17.0,16.0,17.0,16.0,5,20,4,2,0,0
2016-05-21,1165.5671000000002,17.0,11.0,14.0,79.0,10.0,3.0,9.0,1017.0,174.0,9.0,68.0,14.0,14.0,18.0,14.0,5,21,5,2,1,0
2016-05-22,972.2002,18.0,10.0,14.0,85.0,6.0,3.0,8.0,1011.0,135.0,7.0,82.0,14.0,13.0,16.0,13.0,5,22,6,2,1,0
2016-05-23,1857.5165999999995,23.0,10.0,16.0,81.0,10.0,4.0,7.0,1013.0,152.0,8.0,45.0,17.0,16.0,16.0,16.0,5,23,0,2,0,0
2016-05-24,1890.3332,24.0,12.0,18.0,84.0,13.0,4.0,7.0,1014.0,212.0,8.0,47.0,18.0,18.0,16.0,18.0,5,24,1,2,0,0
2016-05-25,2086.9168,28.0,14.0,21.0,68.0,14.0,5.0,11.0,1018.0,249.0,10.0,15.0,22.0,21.0,21.0,21.0,5,25,2,2,0,0
2016-05-26,2344.0333,28.0,17.0,23.0,80.0,15.0,6.0,12.0,1018.0,213.0,10.0,11.0,23.0,23.0,25.0,23.0,5,26,3,2,0,0
2016-05-27,2531.7664999999993,29.0,19.0,24.0,82.0,12.0,5.0,13.0,1018.0,197.0,9.0,30.0,27.0,24.0,26.0,27.0,5,27,4,2,0,0
2016-05-28,1959.25,30.0,21.0,25.0,79.0,15.0,6.0,14.0,1020.0,207.0,10.0,15.0,28.0,25.0,25.0,28.0,5,28,5,2,1,0
2016-05-29,1497.6333999999997,29.0,20.0,24.0,81.0,14.0,6.0,11.0,1020.0,204.0,9.0,29.0,26.0,24.0,19.0,26.0,5,29,6,2,1,0
2016-05-30,1904.0000000000005,26.0,19.0,22.0,91.0,9.0,5.0,9.0,1016.0,236.0,6.0,75.0,24.0,22.0,19.0,24.0,5,30,0,2,0,0
2016-05-31,2191.3833999999997,29.0,19.0,23.0,80.0,14.0,5.0,9.0,1015.0,180.0,8.0,62.0,24.0,23.0,17.0,24.0,5,31,1,2,0,0
2016-06-01,2390.3334,27.0,17.0,22.0,78.0,15.0,5.0,10.0,1019.0,104.0,9.0,27.0,24.0,22.0,19.0,24.0,6,1,2,3,0,0
2016-06-02,2173.3499,25.0,16.0,20.0,85.0,14.0,5.0,10.0,1019.0,94.0,8.0,30.0,20.0,20.0,19.0,20.0,6,2,3,3,0,0
